id_site;id_client;libelle;type_site;adresse;code_postal;ville;code_insee;region;latitude;longitude;surface_m2;date_ouverture;date_fermeture;actif
SIT-01016;CLI-00828;Agence Pau;Agence;158 avenue du Général Leclerc;64000;Pau;64445;Nouvelle-Aquitaine;43.331;-0.3902;720;2022-03-12;;oui
SIT-01017;CLI-00830;Siège Bastia;Siège;108 impasse des Lilas;20200;Bastia;2B033;Corse;42.7242;9.4921;619;2023-08-07;;oui
SIT-01018;CLI-00830;Point de vente Gap;Point de vente;130 impasse des Lilas;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.5552;6.113;836;2019-02-20;;oui
SIT-01019;CLI-00831;Siège Troyes;Siège;76 rue de l’Industrie;10000;Troyes;10387;Grand Est;48.3151;4.0457;415;2024-07-16;2028-05-02;non
SIT-01020;CLI-00831;Entrepôt Avignon;Entrepôt;37 avenue du Général Leclerc;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9253;4.8295;954;2022-07-02;;oui
SIT-01021;CLI-00832;Siège Chalon-sur-Saône;Siège;82 chemin des Vignes;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.818;4.865;664;2020-06-02;;oui
SIT-01022;CLI-00832;Entrepôt Cherbourg-en-Cotentin;Entrepôt;154 rue Pasteur;50100;Cherbourg-en-Cotentin;50129;Normandie;49.6231;-1.5757;1918;2019-10-25;;oui
SIT-01023;CLI-00832;Point de vente Dijon;Point de vente;159 avenue du Général Leclerc;21000;Dijon;21231;Bourgogne-Franche-Comté;47.3194;5.0343;812;2020-12-18;2022-01-20;non
SIT-01024;CLI-00833;Siège Villeurbanne;Siège;167 allée des Peupliers;69100;Villeurbanne;69266;Auvergne-Rhône-Alpes;45.8054;4.8592;40;2022-06-02;;oui
SIT-01025;CLI-00833;Usine Fréjus;Usine;163 chemin des Vignes;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4657;6.7054;1660;2025-12-23;;oui
SIT-01026;CLI-00833;Agence Saint-Étienne;Agence;42 rue de la République;42000;Saint-Étienne;42218;Auvergne-Rhône-Alpes;45.4008;4.3458;987;2017-09-18;;oui
SIT-01027;CLI-00834;Siège Belfort;Siège;55 impasse des Lilas;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6494;6.8248;1346;2017-05-19;2018-03-31;non
SIT-01028;CLI-00835;Siège Colmar;Siège;154 quai des Docks;68000;Colmar;68066;Grand Est;48.0498;7.3326;395;2024-09-25;;oui
SIT-01029;CLI-00837;Siège Belfort;Siège;115 place du Marché;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6085;6.8988;40;2023-07-27;;oui
SIT-01030;CLI-00838;Siège Chambéry;Siège;20 avenue Jean Jaurès;73000;Chambéry;73065;Auvergne-Rhône-Alpes;45.5287;5.8782;2166;2021-09-14;;oui
SIT-01031;CLI-00838;Agence Roanne;Agence;37 avenue Jean Jaurès;42300;Roanne;42187;Auvergne-Rhône-Alpes;46.0569;4.1121;1546;2018-04-17;;oui
SIT-01032;CLI-00838;Agence Roubaix;Agence;9 rue de l’Industrie;59100;Roubaix;59512;Hauts-de-France;50.7211;3.1769;597;2020-02-11;2025-06-27;non
SIT-01033;CLI-00839;Siège Montpellier;Siège;156 rue Pasteur;34000;Montpellier;34172;Occitanie;43.6545;3.8379;40;2022-01-16;;oui
SIT-01034;CLI-00839;Agence Saint-Brieuc;Agence;123 rue de l’Industrie;22000;Saint-Brieuc;22278;Bretagne;48.5396;-2.7364;677;2024-12-28;2027-07-09;non
SIT-01035;CLI-00839;Agence Orléans;Agence;42 rue Pasteur;45000;Orléans;45234;Centre-Val de Loire;47.9117;1.9413;40;2022-01-02;;oui
SIT-01036;CLI-00840;Siège Saint-Denis;Siège;137 rue du Commerce;93200;Saint-Denis;93066;Île-de-France;48.906;2.3267;1263;2022-03-22;;oui
SIT-01037;CLI-00840;Point de vente Limoges;Point de vente;156 impasse des Lilas;87000;Limoges;87085;Nouvelle-Aquitaine;45.8099;1.2615;1901;2021-07-15;;oui
SIT-01038;CLI-00840;Agence Cergy;Agence;47 rue de l’Industrie;95000;Cergy;95127;Île-de-France;49.0697;2.0793;1430;2016-10-13;;oui
SIT-01039;CLI-00841;Siège Besançon;Siège;175 rue des Acacias;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2613;6.0409;2003;2016-04-28;;oui
SIT-01040;CLI-00841;Usine Dijon;Usine;162 boulevard Victor Hugo;21000;Dijon;21231;Bourgogne-Franche-Comté;47.3471;5.0896;469;2024-12-01;2027-11-19;non
SIT-01041;CLI-00842;Siège Charleville-Mézières;Siège;4 chemin des Vignes;08000;Charleville-Mézières;08105;Grand Est;49.7675;4.677;308;2018-11-18;;oui
SIT-01042;CLI-00844;Siège Issy-les-Moulineaux;Siège;18 avenue du Général Leclerc;92130;Issy-les-Moulineaux;92040;Île-de-France;48.8205;2.2301;2685;2017-05-19;;oui
SIT-01043;CLI-00845;Siège CrÉTeil;Siège;132 impasse des Lilas;94000;CrÉTeil;94028;Île-de-France;48.8305;2.4301;40;2025-12-15;2030-05-25;non
SIT-01044;CLI-00846;Siège Saint-Brieuc;Siège;31 rue des Acacias;22000;Saint-Brieuc;22278;Bretagne;48.4954;-2.7417;884;2017-04-01;;oui
SIT-01045;CLI-00847;Siège Rouen;Siège;111 rue des Acacias;76000;Rouen;76540;Normandie;49.4558;1.1453;442;2024-07-14;;oui
SIT-01046;CLI-00847;Entrepôt Dijon;Entrepôt;31 impasse des Lilas;21000;Dijon;21231;Bourgogne-Franche-Comté;47.2829;4.9909;466;2024-04-03;;oui
SIT-01047;CLI-00847;Agence Gap;Agence;81 rue des Acacias;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.5651;6.0858;40;2017-01-21;;oui
SIT-01048;CLI-00847;Point de vente Auxerre;Point de vente;69 rue de l’Industrie;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.8418;3.6135;966;2018-05-04;;oui
SIT-01049;CLI-00849;Siège Clermont-Ferrand;Siège;61 avenue de la Gare;63000;Clermont-Ferrand;63113;Auvergne-Rhône-Alpes;45.7394;3.0764;928;2022-08-21;;oui
SIT-01050;CLI-00850;Siège Montauban;Siège;123 impasse des Lilas;82000;Montauban;82121;Occitanie;44.0105;1.3394;1304;2020-03-08;;oui
SIT-01051;CLI-00851;Siège Blois;Siège;139 rue de la République;41000;Blois;41018;Centre-Val de Loire;47.6163;1.3069;446;2021-06-25;;oui
SIT-01052;CLI-00852;Siège Salon-de-Provence;Siège;32 boulevard Victor Hugo;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.6415;5.0756;1441;2018-07-12;;oui
SIT-01053;CLI-00852;Point de vente Bastia;Point de vente;54 rue Pasteur;20200;Bastia;2B033;Corse;42.6798;9.4112;1900;2017-03-01;;oui
SIT-01054;CLI-00854;Siège Ajaccio;Siège;55 allée des Peupliers;20000;Ajaccio;2A004;Corse;41.9697;8.6921;40;2019-11-11;;oui
SIT-01055;CLI-00854;Agence Saint-Denis;Agence;41 avenue de la Gare;93200;Saint-Denis;93066;Île-de-France;48.9817;2.3456;1325;2023-01-03;;oui
SIT-01056;CLI-00854;Agence Roanne;Agence;64 rue du Commerce;42300;Roanne;42187;Auvergne-Rhône-Alpes;46.03;4.0984;1671;2023-12-03;;oui
SIT-01057;CLI-00854;Entrepôt Lyon;Entrepôt;49 rue de la République;69001;Lyon;69123;Auvergne-Rhône-Alpes;45.7412;4.8533;2320;2016-07-13;2021-03-08;non
SIT-01058;CLI-00856;Siège Nîmes;Siège;43 avenue Jean Jaurès;30000;Nîmes;30189;Occitanie;43.8503;4.3362;1498;2020-09-20;2025-09-03;non
SIT-01059;CLI-00857;Siège Fréjus;Siège;21 rue des Acacias;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4136;6.7646;1091;2020-10-24;;oui
SIT-01060;CLI-00857;Entrepôt Chartres;Entrepôt;30 chemin des Vignes;28000;Chartres;28085;Centre-Val de Loire;48.4446;1.4451;484;2017-02-25;;oui
SIT-01061;CLI-00858;Siège Colmar;Siège;89 place du Marché;68000;Colmar;68066;Grand Est;48.0651;7.311;2442;2024-12-27;;oui
SIT-01062;CLI-00858;Agence Boulogne-Billancourt;Agence;72 boulevard Victor Hugo;92100;Boulogne-Billancourt;92012;Île-de-France;48.8046;2.2802;40;2017-12-06;;oui
SIT-01063;CLI-00859;Siège Nanterre;Siège;67 rue de la République;92000;Nanterre;92050;Île-de-France;48.9171;2.1682;619;2024-05-03;;oui
SIT-01064;CLI-00859;Entrepôt La Roche-sur-Yon;Entrepôt;151 place du Marché;85000;La Roche-sur-Yon;85191;Pays de la Loire;46.6726;-1.4151;673;2023-06-10;;oui
SIT-01065;CLI-00859;Agence Vannes;Agence;15 boulevard Victor Hugo;56000;Vannes;56260;Bretagne;47.6518;-2.7988;482;2025-12-14;;oui
SIT-01066;CLI-00860;Siège Brest;Siège;148 avenue du Général Leclerc;29200;Brest;29019;Bretagne;48.4392;-4.4682;40;2021-11-26;;oui
SIT-01067;CLI-00861;Siège Toulouse;Siège;45 route de Bordeaux;31000;Toulouse;31555;Occitanie;43.5722;1.4894;947;2016-07-29;;oui
SIT-01068;CLI-00862;Siège Nevers;Siège;119 rue Pasteur;58000;Nevers;58194;Bourgogne-Franche-Comté;46.9804;3.1434;40;2024-01-02;2025-01-19;non
SIT-01069;CLI-00863;Siège Évry-Courcouronnes;Siège;115 rue de la République;91000;Évry-Courcouronnes;91228;Île-de-France;48.642;2.4311;2065;2026-04-17;;oui
SIT-01070;CLI-00864;Siège Belfort;Siège;154 place du Marché;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6048;6.8182;2160;2017-01-22;;oui
SIT-01071;CLI-00865;Siège Roanne;Siège;141 boulevard Victor Hugo;42300;Roanne;42187;Auvergne-Rhône-Alpes;46.012;4.0527;40;2019-06-02;;oui
SIT-01072;CLI-00866;Siège Fréjus;Siège;166 chemin des Vignes;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4285;6.7217;650;2020-09-24;2023-12-09;non
SIT-01073;CLI-00866;Entrepôt Reims;Entrepôt;134 rue des Acacias;51100;Reims;51454;Grand Est;49.261;4.0534;1099;2025-05-25;;oui
SIT-01074;CLI-00867;Siège Montpellier;Siège;97 rue de l’Industrie;34000;Montpellier;34172;Occitanie;43.6416;3.8349;738;2023-06-10;;oui
SIT-01075;CLI-00870;Siège Laval;Siège;60 rue Pasteur;53000;Laval;53130;Pays de la Loire;48.0619;-0.7744;54;2019-11-18;;oui
SIT-01076;CLI-00871;Siège Chartres;Siège;133 boulevard Victor Hugo;28000;Chartres;28085;Centre-Val de Loire;48.4622;1.49;937;2021-08-02;;oui
SIT-01077;CLI-00871;Point de vente Lorient;Point de vente;110 allée des Peupliers;56100;Lorient;56121;Bretagne;47.7951;-3.3486;40;2023-02-28;;oui
SIT-01078;CLI-00872;Siège Lille;Siège;42 route de Bordeaux;59000;Lille;59350;Hauts-de-France;50.6575;3.0517;2300;2018-12-30;;oui
SIT-01079;CLI-00873;Siège Blois;Siège;6 boulevard Victor Hugo;41000;Blois;41018;Centre-Val de Loire;47.5722;1.3773;2273;2025-10-05;;oui
SIT-01080;CLI-00875;Siège Arles;Siège;26 rue de la République;13200;Arles;13004;Provence-Alpes-Côte d’Azur;43.7148;4.5874;1402;2024-09-22;;oui
SIT-01081;CLI-00875;Entrepôt Marseille;Entrepôt;13 rue de la République;13001;Marseille;13055;Provence-Alpes-Côte d’Azur;43.2678;5.3486;1136;2022-09-30;;oui
SIT-01082;CLI-00875;Point de vente Annecy;Point de vente;42 chemin des Vignes;74000;Annecy;74010;Auvergne-Rhône-Alpes;45.9073;6.1103;1640;2017-08-11;;oui
SIT-01083;CLI-00876;Siège Saint-Denis;Siège;112 chemin des Vignes;93200;Saint-Denis;93066;Île-de-France;48.9437;2.3916;292;2026-02-13;;oui
SIT-01084;CLI-00876;Agence Auxerre;Agence;18 avenue de la Gare;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.8364;3.5404;619;2016-08-10;;oui
SIT-01085;CLI-00876;Agence Angers;Agence;138 rue de la République;49000;Angers;49007;Pays de la Loire;47.4669;-0.5712;603;2023-06-11;;oui
SIT-01086;CLI-00877;Siège le havre;Siège;84 chemin des Vignes;76600;le havre;76351;Normandie;49.4511;0.1312;2232;2019-06-16;;oui
SIT-01087;CLI-00878;Siège Nice;Siège;175 rue de la République;06000;Nice;06088;Provence-Alpes-Côte d’Azur;43.6658;7.2737;1137;2017-09-17;;oui
SIT-01088;CLI-00879;Siège Bourges;Siège;101 route de Bordeaux;18000;Bourges;18033;Centre-Val de Loire;47.0661;2.3758;953;2018-09-18;2022-05-18;non
SIT-01089;CLI-00879;Point de vente Reims;Point de vente;136 rue de l’Industrie;51100;Reims;51454;Grand Est;49.2879;4.044;1600;2024-10-23;;oui
SIT-01090;CLI-00879;Entrepôt Quimper;Entrepôt;77 rue Pasteur;29000;Quimper;29232;Bretagne;48.0458;-4.147;624;2025-05-02;;oui
SIT-01091;CLI-00880;Siège QUIMPER;Siège;155 avenue Jean Jaurès;29000;QUIMPER;29232;Bretagne;48.0004;-4.131;40;2022-11-24;;oui
SIT-01092;CLI-00881;Siège Saint-Denis;Siège;179 place du Marché;93200;Saint-Denis;93066;Île-de-France;48.962;2.314;240;2026-03-29;;oui
SIT-01093;CLI-00881;Point de vente Strasbourg;Point de vente;172 rue de l’Industrie;67000;Strasbourg;67482;Grand Est;48.6025;7.7721;256;2021-07-28;;oui
SIT-01094;CLI-00881;Entrepôt Strasbourg;Entrepôt;26 rue de l’Industrie;67000;Strasbourg;67482;Grand Est;48.617;7.7257;40;2017-01-03;;oui
SIT-01095;CLI-00881;Usine Bourges;Usine;85 chemin des Vignes;18000;Bourges;18033;Centre-Val de Loire;47.1111;2.4051;401;2020-10-05;;oui
SIT-01096;CLI-00882;Siège Arles;Siège;6 rue Pasteur;13200;Arles;13004;Provence-Alpes-Côte d’Azur;43.7161;4.6647;1806;2023-08-13;;oui
SIT-01097;CLI-00882;Point de vente Beauvais;Point de vente;70 route de Bordeaux;60000;Beauvais;60057;Hauts-de-France;49.4215;2.0984;40;2018-12-17;;oui
SIT-01098;CLI-00882;Agence Chartres;Agence;57 route de Bordeaux;28000;Chartres;28085;Centre-Val de Loire;48.485;1.4653;537;2017-05-01;;oui
SIT-01099;CLI-00884;Siège Colmar;Siège;118 allée des Peupliers;68000;Colmar;68066;Grand Est;48.0406;7.35;1007;2022-01-08;;oui
SIT-01100;CLI-00887;Siège Mérignac;Siège;53 place du Marché;33700;Mérignac;33281;Nouvelle-Aquitaine;44.8264;-0.6781;617;2018-01-16;;oui
SIT-01101;CLI-00888;Siège Nevers;Siège;179 avenue Jean Jaurès;58000;Nevers;58194;Bourgogne-Franche-Comté;46.9797;3.2088;2251;2020-01-28;;oui
SIT-01102;CLI-00888;Point de vente Angoulême;Point de vente;35 rue Pasteur;16000;Angoulême;16015;Nouvelle-Aquitaine;45.623;0.1151;812;2024-11-23;;oui
SIT-01103;CLI-00890;Siège Cergy;Siège;46 quai des Docks;95000;Cergy;95127;Île-de-France;49.0201;2.0617;473;2019-08-12;;oui
SIT-01104;CLI-00891;Siège Cannes;Siège;119 boulevard Victor Hugo;06400;Cannes;06029;Provence-Alpes-Côte d’Azur;43.5171;7.0459;816;2020-08-02;;oui
SIT-01105;CLI-00893;Siège Meaux;Siège;32 rue de la République;77100;Meaux;77284;Île-de-France;48.9349;2.9192;40;2020-12-05;;oui
SIT-01106;CLI-00895;Siège Rodez;Siège;103 avenue du Général Leclerc;12000;Rodez;12202;Occitanie;44.3116;2.5571;1230;2024-12-17;;oui
SIT-01107;CLI-00896;Siège Issy-les-Moulineaux;Siège;26 route de Bordeaux;92130;Issy-les-Moulineaux;92040;Île-de-France;48.7982;2.265;40;2025-08-26;;oui
SIT-01108;CLI-00898;Siège Toulouse;Siège;108 rue de l’Industrie;31000;Toulouse;31555;Occitanie;43.5716;1.4263;1473;2017-06-25;;oui
SIT-01109;CLI-00899;Siège Versailles;Siège;150 route de Bordeaux;78000;Versailles;78646;Île-de-France;48.8254;2.152;2073;2022-08-03;;oui
SIT-01110;CLI-00900;Siège Rennes;Siège;1 route de Bordeaux;35000;Rennes;35238;Bretagne;48.0931;-1.7239;640;2023-04-18;;oui
SIT-01111;CLI-00902;Siège Cergy;Siège;15 avenue de la Gare;95000;Cergy;95127;Île-de-France;48.9969;2.0824;319;2017-08-13;;oui
SIT-01112;CLI-00902;Entrepôt Lyon;Entrepôt;4 avenue Jean Jaurès;69001;Lyon;69123;Auvergne-Rhône-Alpes;45.7155;4.7981;1159;2018-05-15;;oui
SIT-01113;CLI-00904;Siège Salon-de-Provence;Siège;132 rue des Acacias;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.6268;5.1399;1562;2022-07-07;;oui
SIT-01114;CLI-00905;Siège Nîmes;Siège;131 boulevard Victor Hugo;30000;Nîmes;30189;Occitanie;43.8862;4.3538;2002;2025-03-11;;oui
SIT-01115;CLI-00907;Siège Perpignan;Siège;55 avenue du Général Leclerc;66000;Perpignan;66136;Occitanie;42.7124;2.9105;450;2017-03-12;;oui
SIT-01116;CLI-00907;Entrepôt Grenoble;Entrepôt;101 place du Marché;38000;Grenoble;38185;Auvergne-Rhône-Alpes;45.1918;5.7601;442;2026-04-19;;oui
SIT-01117;CLI-00907;Agence Chalon-sur-Saône;Agence;33 route de Bordeaux;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.8052;4.8573;922;2024-10-11;;oui
SIT-01118;CLI-00908;Siège Vannes;Siège;55 avenue du Général Leclerc;56000;Vannes;56260;Bretagne;47.6974;-2.7334;1771;2021-07-06;;oui
SIT-01119;CLI-00908;Entrepôt Grasse;Entrepôt;4 rue de l’Industrie;06130;Grasse;06069;Provence-Alpes-Côte d’Azur;43.6647;6.901;1240;2020-06-27;;oui
SIT-01120;CLI-00908;Usine La Rochelle;Usine;124 rue Pasteur;17000;La Rochelle;17300;Nouvelle-Aquitaine;46.1753;-1.1283;924;2020-09-15;;oui
SIT-01121;CLI-00909;Siège Avignon;Siège;163 chemin des Vignes;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9062;4.7726;40;2025-10-29;;oui
SIT-01122;CLI-00912;Siège Ajaccio;Siège;21 avenue de la Gare;20000;Ajaccio;2A004;Corse;41.9266;8.7727;213;2024-03-01;2029-05-13;non
SIT-01123;CLI-00912;Entrepôt Avignon;Entrepôt;17 route de Bordeaux;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9602;4.8158;1496;2022-11-14;;oui
SIT-01124;CLI-00913;Siège Cergy;Siège;56 avenue Jean Jaurès;95000;Cergy;95127;Île-de-France;49.0289;2.0504;549;2017-09-06;2016-11-14;non
SIT-01125;CLI-00913;Usine Antibes;Usine;116 rue du Commerce;06600;Antibes;06004;Provence-Alpes-Côte d’Azur;43.5411;7.0906;1157;2025-03-08;;oui
SIT-01126;CLI-00915;Siège Perpignan;Siège;2 avenue de la Gare;66000;Perpignan;66136;Occitanie;42.6721;2.9309;2170;2025-10-07;;oui
SIT-01127;CLI-00915;Entrepôt Sète;Entrepôt;128 rue du Commerce;34200;Sète;34301;Occitanie;43.4286;3.7434;2085;2016-06-25;;oui
SIT-01128;CLI-00915;Point de vente Beauvais;Point de vente;165 rue de la République;60000;Beauvais;60057;Hauts-de-France;49.3991;2.0359;865;2021-12-27;;oui
SIT-01129;CLI-00916;Siège Bastia;Siège;126 avenue Jean Jaurès;20200;Bastia;2B033;Corse;42.6684;9.4208;399;2019-10-31;;oui
SIT-01130;CLI-00916;Usine Grasse;Usine;82 rue du Commerce;06130;Grasse;06069;Provence-Alpes-Côte d’Azur;43.616;6.8829;911;2018-04-04;;oui
SIT-01131;CLI-00916;Point de vente Nevers;Point de vente;176 boulevard Victor Hugo;58000;Nevers;58194;Bourgogne-Franche-Comté;46.9626;3.1365;448;2020-04-24;;oui
SIT-01132;CLI-00918;Siège Angoulême;Siège;56 avenue Jean Jaurès;16000;Angoulême;16015;Nouvelle-Aquitaine;45.6346;0.1274;1298;2024-06-13;;oui
SIT-01133;CLI-00919;Siège Brest;Siège;140 avenue du Général Leclerc;29200;Brest;29019;Bretagne;48.3683;-4.4738;40;2019-03-31;;oui
SIT-01134;CLI-00919;Entrepôt Orléans;Entrepôt;135 rue du Commerce;45000;Orléans;45234;Centre-Val de Loire;47.8688;1.8715;40;2017-12-06;;oui
SIT-01135;CLI-00919;Agence Grenoble;Agence;130 quai des Docks;38000;Grenoble;38185;Auvergne-Rhône-Alpes;45.1411;5.718;40;2023-07-21;;oui
SIT-01136;CLI-00919;Point de vente Troyes;Point de vente;30 rue de la République;10000;Troyes;10387;Grand Est;48.3185;4.0958;507;2018-11-18;;oui
SIT-01137;CLI-00920;Siège Saint-Malo;Siège;18 quai des Docks;35400;Saint-Malo;35288;Bretagne;48.6656;-2.0664;772;2024-12-20;;oui
SIT-01138;CLI-00921;Siège Angers;Siège;142 rue de l’Industrie;49000;Angers;49007;Pays de la Loire;47.421;-0.5616;923;2020-01-28;;oui
SIT-01139;CLI-00922;Siège Bastia;Siège;23 rue des Acacias;20200;Bastia;2B033;Corse;42.6519;9.4689;1014;2025-02-20;;oui
SIT-01140;CLI-00922;Entrepôt Paris;Entrepôt;162 rue Pasteur;75001;Paris;75056;Île-de-France;48.8816;2.3021;40;2018-04-29;;oui
SIT-01141;CLI-00922;Usine Ajaccio;Usine;1 boulevard Victor Hugo;20000;Ajaccio;2A004;Corse;41.9119;8.718;525;2026-02-08;;oui
SIT-01142;CLI-00923;Siège Saint-Nazaire;Siège;153 rue des Acacias;44600;Saint-Nazaire;44184;Pays de la Loire;47.3219;-2.2206;1607;2021-07-24;;oui
SIT-01143;CLI-00923;Point de vente Chambéry;Point de vente;47 avenue Jean Jaurès;73000;Chambéry;73065;Auvergne-Rhône-Alpes;45.553;5.8802;61;2016-06-04;;oui
SIT-01144;CLI-00923;Usine Belfort;Usine;23 rue du Commerce;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6125;6.8634;413;2018-03-06;;oui
SIT-01145;CLI-00924;Siège Orléans;Siège;69 impasse des Lilas;45000;Orléans;45234;Centre-Val de Loire;47.8608;1.8819;1720;2018-07-24;;oui
SIT-01146;CLI-00924;Agence Vannes;Agence;44 chemin des Vignes;56000;Vannes;56260;Bretagne;47.6173;-2.7307;2291;2019-03-21;;oui
SIT-01147;CLI-00927;Siège Valence;Siège;1 allée des Peupliers;26000;Valence;26362;Auvergne-Rhône-Alpes;44.9463;4.8917;331;2018-08-30;;oui
SIT-01148;CLI-00928;Siège Saint-Nazaire;Siège;150 place du Marché;44600;Saint-Nazaire;44184;Pays de la Loire;47.2484;-2.2486;657;2018-08-19;;oui
SIT-01149;CLI-00931;Siège Chartres;Siège;152 rue de la République;28000;Chartres;28085;Centre-Val de Loire;48.4653;1.5117;2421;2017-11-11;2022-06-11;non
SIT-01150;CLI-00931;Agence Laval;Agence;141 place du Marché;53000;Laval;53130;Pays de la Loire;48.1091;-0.7952;1278;2016-08-22;;oui
SIT-01151;CLI-00933;Siège Cholet;Siège;180 rue Pasteur;49300;Cholet;49099;Pays de la Loire;47.0682;-0.891;61;2018-09-07;;oui
SIT-01152;CLI-00934;Siège Roubaix;Siège;18 quai des Docks;59100;Roubaix;59512;Hauts-de-France;50.6832;3.2095;1397;2024-04-09;;oui
SIT-01153;CLI-00935;Siège Bayonne;Siège;5 rue des Acacias;64100;Bayonne;64102;Nouvelle-Aquitaine;43.4768;-1.4603;1810;2020-01-24;;oui
SIT-01154;CLI-00936;Siège Évreux;Siège;134 boulevard Victor Hugo;27000;Évreux;27229;Normandie;49.0195;1.1187;777;2021-08-10;;oui
SIT-01155;CLI-00937;Siège Châteauroux;Siège;56 rue de la République;36000;Châteauroux;36044;Centre-Val de Loire;46.8213;1.6915;1659;2021-04-11;2025-04-23;non
SIT-01156;CLI-00937;Point de vente Rodez;Point de vente;179 rue de la République;12000;Rodez;12202;Occitanie;44.3926;2.6112;322;2022-09-14;;oui
SIT-01157;CLI-00939;Siège Gap;Siège;16 avenue du Général Leclerc;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.6073;6.1164;503;2020-05-30;2021-05-15;non
SIT-01158;CLI-00940;Siège Angoulême;Siège;27 avenue Jean Jaurès;16000;Angoulême;16015;Nouvelle-Aquitaine;45.6438;0.1928;1056;2016-09-11;;oui
SIT-01159;CLI-00940;Entrepôt Mérignac;Entrepôt;97 avenue de la Gare;33700;Mérignac;33281;Nouvelle-Aquitaine;44.8312;-0.636;348;2024-10-12;;oui
SIT-01160;CLI-00940;Agence Amiens;Agence;148 allée des Peupliers;80000;Amiens;80021;Hauts-de-France;49.9223;2.2739;821;2020-11-11;;oui
SIT-01161;CLI-00940;Entrepôt Charleville-Mézières;Entrepôt;106 rue de la République;08000;Charleville-Mézières;08105;Grand Est;49.7748;4.7161;1256;2016-12-12;;oui
SIT-01162;CLI-00943;Siège Bordeaux;Siège;121 avenue de la Gare;33000;Bordeaux;33063;Nouvelle-Aquitaine;44.8263;-0.5745;2235;2024-07-15;;oui
SIT-01163;CLI-00945;Siège Angoulême;Siège;160 rue Pasteur;16000;Angoulême;16015;Nouvelle-Aquitaine;45.6668;0.1864;745;2020-06-03;;oui
SIT-01164;CLI-00946;Siège Carcassonne;Siège;67 rue Pasteur;11000;Carcassonne;11069;Occitanie;43.217;2.3325;236;2017-08-20;;oui
SIT-01165;CLI-00946;Usine Salon-de-Provence;Usine;37 route de Bordeaux;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.6212;5.1402;863;2025-07-04;;oui
SIT-01166;CLI-00946;Entrepôt Laval;Entrepôt;29 boulevard Victor Hugo;53000;Laval;53130;Pays de la Loire;48.0663;-0.7531;245;2023-02-09;;oui
SIT-01167;CLI-00948;Siège Reims;Siège;157 rue Pasteur;51100;Reims;51454;Grand Est;49.2237;4.0499;2616;2022-12-16;;oui
SIT-01168;CLI-00948;Agence Évreux;Agence;180 chemin des Vignes;27000;Évreux;27229;Normandie;48.9981;1.1689;389;2017-01-05;;oui
SIT-01169;CLI-00948;Entrepôt Argenteuil;Entrepôt;118 rue des Acacias;95100;Argenteuil;95018;Île-de-France;48.936;2.2469;1946;2024-04-23;;oui
