id_ticket;id_client;id_contact;canal;categorie;priorite;date_ouverture;date_cloture;delai_resolution_h;satisfaction;agent
TIC-000806;CLI-02277;CTC-006129;Téléphone;Livraison;normale;2025-05-15;2025-05-18;86;4;Nathalie Michel
TIC-000807;CLI-02456;CTC-000947;Courriel;Retour;normale;2023-11-23;2023-11-26;87;4;Alain Morel
TIC-000808;CLI-00884;CTC-003248;Formulaire web;Réclamation;normale;2025-07-08;2025-07-11;83;5;Léa Durand
TIC-000809;CLI-01863;CTC-006231;Courriel;Réclamation;basse;2025-03-01;2025-03-02;27;5;Catherine Dumont
TIC-000810;CLI-02223;CTC-007909;Agence;Réclamation;normale;2025-02-20;2025-02-21;25;1;Alexandre Chevalier
TIC-000811;CLI-00682;CTC-006962;Agence;Facturation;normale;2026-09-01;2026-09-04;86;5;Manon Michel
TIC-000812;CLI-00408;CTC-003123;Formulaire web;Livraison;normale;2024-12-01;;;;Vincent Richard
TIC-000813;CLI-02452;;Téléphone;Réclamation;normale;2025-05-29;2025-05-29;9;4;Sébastien Mercier
TIC-000814;CLI-01365;CTC-001513;Formulaire web;Livraison;haute;2023-09-29;2023-10-01;66;4;Nathalie Michel
TIC-000815;CLI-00008;CTC-004121;Téléphone;Réclamation;basse;2025-09-28;2025-09-29;25;5;Nathalie Michel
TIC-000816;CLI-00346;CTC-002089;Agence;Facturation;normale;2026-01-15;2026-01-15;23;3;Virginie Henry
TIC-000817;CLI-00704;CTC-002362;Courriel;Facturation;haute;2026-05-13;2026-05-13;1;3;Léa Durand
TIC-000818;CLI-01795;;Courriel;Réclamation;normale;2026-07-27;2026-07-28;24;4;Léa Durand
TIC-000819;CLI-02044;CTC-006817;Formulaire web;Facturation;haute;2026-06-19;2026-06-21;49;5;Virginie Henry
TIC-000820;CLI-01442;CTC-002840;Agence;Demande d’information;normale;2026-04-17;2026-04-17;1;4;Nathalie Michel
TIC-000821;CLI-01353;;Formulaire web;Demande d’information;urgent;2024-06-07;2024-06-08;35;3;Catherine Dumont
TIC-000822;CLI-01614;CTC-007743;Téléphone;Facturation;normale;2024-05-12;;;;Camille Bertrand
TIC-000823;CLI-00732;;Agence;Livraison;normale;2024-04-05;2024-04-09;96;5;Virginie Henry
TIC-000824;CLI-00817;CTC-005484;Agence;Produit défectueux;normale;2023-11-30;2023-12-03;78;4;Fanny Clément
TIC-000825;CLI-01976;;Agence;Livraison;basse;2024-12-24;2024-12-24;1;5;Virginie Henry
TIC-000826;CLI-01593;CTC-002479;Formulaire web;Facturation;basse;2025-12-07;2025-12-08;46;5;Catherine Dumont
TIC-000827;CLI-01855;CTC-002150;Téléphone;Facturation;normale;2024-04-24;2024-04-24;15;4;Jérôme Blanc
TIC-000828;CLI-01963;;Téléphone;Réclamation;haute;2026-05-15;2026-05-15;1;4;Camille Bertrand
TIC-000829;CLI-00363;;Téléphone;Facturation;basse;2024-03-05;2024-03-06;36;5;Pauline Durand
TIC-000830;CLI-02024;;Formulaire web;Retour;basse;2025-09-19;2025-09-20;46;4;Franck Lefebvre
TIC-000831;CLI-00835;CTC-000148;Formulaire web;Produit défectueux;normale;2026-06-04;2026-06-06;69;4;Catherine Dumont
TIC-000832;CLI-00783;CTC-007380;Courriel;Facturation;urgent;2024-04-01;2024-04-03;60;3;Julie Dubois
TIC-000833;CLI-00519;CTC-001978;Courriel;Demande d’information;haute;2026-01-31;2026-02-01;34;5;Camille Bertrand
TIC-000834;CLI-01086;;Courriel;Demande d’information;haute;2023-12-22;2023-12-24;50;3;Léa Durand
TIC-000835;CLI-02296;CTC-006211;Téléphone;Produit défectueux;normale;2025-08-09;2025-08-12;83;4;Julie Dubois
TIC-000836;CLI-00367;CTC-003975;Formulaire web;Retour;normale;2025-11-15;2025-11-10;13;5;Catherine Chevalier
TIC-000837;CLI-00028;CTC-002892;Formulaire web;Retour;normale;2025-03-04;2025-03-08;115;4;Vincent Richard
TIC-000838;CLI-01872;CTC-004247;Agence;Produit défectueux;normale;2025-10-29;;;;Jérôme Blanc
TIC-000839;CLI-01666;;Formulaire web;Réclamation;normale;2025-03-05;2025-03-06;33;2;Catherine Dumont
TIC-000840;CLI-00957;CTC-002567;Agence;Demande d’information;basse;2024-08-05;;;;Léa Durand
TIC-000841;CLI-02206;CTC-007983;Courriel;Facturation;basse;2025-08-16;2025-08-17;24;3;Franck Lefebvre
TIC-000842;CLI-02334;CTC-006392;Téléphone;Demande d’information;normale;2024-10-15;2024-10-16;25;3;Alain Morel
TIC-000843;CLI-02382;CTC-001559;Agence;Facturation;normale;2026-08-28;2026-08-28;13;2;Vincent Richard
TIC-000844;CLI-01876;CTC-003155;Courriel;Produit défectueux;normale;2025-01-17;2025-01-19;48;4;Virginie Henry
TIC-000845;CLI-01420;;Téléphone;Retour;basse;2024-12-28;2024-12-28;13;3;Julie Dubois
TIC-000846;CLI-02338;CTC-001127;Téléphone;Réclamation;haute;2025-03-06;2025-03-08;66;4;Virginie Henry
TIC-000847;CLI-01665;;Agence;Facturation;normale;2026-07-10;;;;Camille Bertrand
TIC-000848;CLI-00458;;Agence;Livraison;basse;2024-10-22;2024-10-23;37;4;Sébastien Mercier
TIC-000849;CLI-01652;;Formulaire web;Réclamation;haute;2026-09-03;2026-09-04;34;4;Catherine Dumont
TIC-000850;CLI-02209;CTC-007553;Formulaire web;Facturation;haute;2026-02-14;2026-02-15;43;5;Alain Morel
TIC-000851;CLI-00036;CTC-002688;Agence;Demande d’information;basse;2023-10-14;2023-10-15;31;4;Catherine Dumont
TIC-000852;CLI-01247;CTC-005103;Formulaire web;Facturation;basse;2024-06-09;2024-06-12;77;3;Sébastien Mercier
TIC-000853;CLI-01714;;Agence;Livraison;normale;2023-12-24;2023-12-25;25;2;Catherine Dumont
TIC-000854;CLI-02396;;Agence;Réclamation;normale;2025-01-14;;;;Virginie Henry
TIC-000855;CLI-01529;CTC-000255;Formulaire web;Facturation;normale;2026-08-01;2026-08-01;17;4;Franck Lefebvre
TIC-000856;CLI-01676;CTC-006979;Téléphone;Réclamation;normale;2026-03-01;2026-03-03;67;5;Nathalie Michel
TIC-000857;CLI-00070;CTC-003939;Téléphone;Retour;normale;2024-10-11;2024-10-11;21;5;Alain Morel
TIC-000858;CLI-01845;;Formulaire web;Retour;haute;2024-12-02;;;;Vincent Richard
TIC-000859;CLI-00019;CTC-004607;Formulaire web;Retour;basse;2025-08-29;2025-09-01;82;4;Fanny Clément
TIC-000860;CLI-00970;CTC-001941;Téléphone;Livraison;normale;2024-02-21;2024-02-21;12;5;Alexandre Chevalier
TIC-000861;CLI-01550;CTC-002252;Formulaire web;Livraison;basse;2026-08-20;2026-08-21;30;5;Léa Durand
TIC-000862;CLI-01336;;Formulaire web;Livraison;normale;2023-11-01;2023-11-01;4;3;Fanny Clément
TIC-000863;CLI-01923;CTC-007226;Formulaire web;Retour;normale;2025-01-02;2025-01-05;80;3;Maxime Muller
TIC-000864;CLI-01247;CTC-003668;Téléphone;Livraison;basse;2026-02-17;2026-02-20;75;5;Jérôme Blanc
TIC-000865;CLI-02065;;Téléphone;Produit défectueux;critique;2025-04-01;2025-04-01;1;4;Alain Morel
TIC-000866;CLI-00858;CTC-003207;Téléphone;Demande d’information;normale;2026-06-13;2026-06-15;65;5;Manon Michel
TIC-000867;CLI-00046;CTC-001732;Téléphone;Produit défectueux;critique;2025-03-01;2025-03-01;1;4;Alexandre Chevalier
TIC-000868;CLI-00625;CTC-000031;Courriel;Réclamation;basse;2026-06-18;2026-06-19;32;1;Sébastien Mercier
TIC-000869;CLI-02142;CTC-003172;Formulaire web;Livraison;haute;2024-10-14;2024-10-15;25;4;Thomas Morel
TIC-000870;CLI-02356;;Téléphone;Facturation;normale;2025-04-18;2025-04-18;1;4;Vincent Richard
TIC-000871;CLI-00832;CTC-006701;Formulaire web;Livraison;haute;2023-09-18;2023-09-20;67;5;Manon Michel
TIC-000872;CLI-01598;CTC-007085;Téléphone;Livraison;haute;2024-12-03;2024-12-04;28;5;Franck Lefebvre
TIC-000873;CLI-00517;CTC-006463;Formulaire web;Produit défectueux;basse;2026-06-15;2026-06-16;39;3;Nathalie Michel
TIC-000874;CLI-01047;CTC-003734;Agence;Demande d’information;normale;2024-11-28;2024-11-28;15;3;Franck Lefebvre
TIC-000875;CLI-01362;CTC-004613;Formulaire web;Demande d’information;normale;2026-05-29;2026-06-02;112;5;Alain Morel
TIC-000876;CLI-00485;CTC-003153;Téléphone;Produit défectueux;basse;2025-08-29;2025-08-31;57;4;Maxime Muller
TIC-000877;CLI-00931;;Téléphone;Produit défectueux;basse;2026-07-01;2026-07-02;39;5;Vincent Richard
TIC-000878;CLI-00223;CTC-004789;Courriel;Facturation;normale;2024-11-23;2024-11-24;24;3;Sébastien Mercier
TIC-000879;CLI-00016;;Agence;Réclamation;normale;2025-10-29;2025-10-31;61;4;Virginie Henry
TIC-000880;CLI-01374;;Agence;Demande d’information;normale;2023-11-08;2023-11-10;55;4;Camille Bertrand
TIC-000881;CLI-00724;CTC-001833;Téléphone;Demande d’information;normale;2026-05-23;2026-05-23;16;5;Fanny Clément
TIC-000882;CLI-02071;CTC-003125;Téléphone;Produit défectueux;normale;2023-10-15;2023-10-16;28;5;Vincent Richard
TIC-000883;CLI-00686;CTC-005675;Courriel;Facturation;haute;2023-11-18;2023-11-18;15;4;Vincent Richard
TIC-000884;CLI-02406;CTC-001211;Téléphone;Facturation;critique;2026-01-03;2026-01-03;5;4;Franck Lefebvre
TIC-000885;CLI-01653;;Téléphone;Retour;normale;2025-02-15;;;;Alain Morel
TIC-000886;CLI-01642;CTC-006023;Courriel;Facturation;haute;2026-03-11;2026-03-11;5;4;Catherine Chevalier
TIC-000887;CLI-00948;CTC-003543;Agence;Demande d’information;normale;2026-08-02;;;;Pauline Durand
TIC-000888;CLI-01306;;Courriel;Demande d’information;normale;2026-06-08;2026-06-08;21;4;Nathalie Michel
TIC-000889;CLI-02400;CTC-000903;Téléphone;Facturation;normale;2026-02-16;2026-02-16;11;4;Manon Michel
TIC-000890;CLI-00089;CTC-004397;Agence;Demande d’information;normale;2023-12-29;2023-12-31;61;3;Thomas Morel
TIC-000891;CLI-01014;;Agence;Retour;normale;2025-04-26;2025-04-28;54;4;Thomas Morel
TIC-000892;CLI-01214;;Agence;Retour;normale;2024-01-20;2024-01-23;85;5;Virginie Henry
TIC-000893;CLI-00272;CTC-005621;Courriel;Livraison;normale;2023-10-08;2023-10-10;62;1;Nathalie Michel
TIC-000894;CLI-01255;CTC-000767;Courriel;Demande d’information;basse;2025-12-31;2026-01-01;33;3;Fanny Clément
TIC-000895;CLI-01780;CTC-002499;Courriel;Livraison;normale;2025-12-22;;;;Franck Lefebvre
TIC-000896;CLI-02133;;Agence;Facturation;normale;2025-11-08;2025-11-12;97;5;Catherine Dumont
TIC-000897;CLI-01007;CTC-005532;Formulaire web;Produit défectueux;critique;2024-10-12;2024-10-12;1;5;Catherine Chevalier
TIC-000898;CLI-02151;CTC-007502;Formulaire web;Livraison;basse;2025-01-09;2025-01-09;16;5;Maxime Muller
TIC-000899;CLI-00164;CTC-003271;Agence;Demande d’information;haute;2026-06-13;2026-06-14;30;4;Alexandre Chevalier
TIC-000900;CLI-01526;CTC-007913;Formulaire web;Retour;normale;2025-01-24;2025-01-25;25;5;Maxime Muller
TIC-000901;CLI-00909;;Téléphone;Demande d’information;normale;2024-10-24;2024-10-25;46;3;Thomas Morel
TIC-000902;CLI-01817;CTC-007999;Téléphone;Demande d’information;normale;2024-01-29;2024-01-30;24;4;Sébastien Mercier
TIC-000903;CLI-01909;;Téléphone;Facturation;basse;2025-10-22;2025-10-23;31;3;Franck Lefebvre
TIC-000904;CLI-01631;CTC-006131;Agence;Réclamation;haute;2024-03-03;2024-03-03;3;5;Franck Lefebvre
TIC-000905;CLI-00005;;Téléphone;Demande d’information;basse;2025-08-14;2025-08-16;61;4;Camille Bertrand
TIC-000906;CLI-02158;CTC-004371;Agence;Livraison;normale;2025-03-27;2025-03-27;1;5;Virginie Henry
TIC-000907;CLI-00367;CTC-003975;Formulaire web;Retour;normale;2026-05-02;2026-05-02;1;1;Thomas Morel
TIC-000908;CLI-01906;CTC-004002;Téléphone;Demande d’information;normale;2023-11-20;2023-11-22;64;5;Léa Durand
TIC-000909;CLI-02000;;Téléphone;Retour;basse;2025-07-16;2025-07-17;39;5;Alexandre Chevalier
TIC-000910;CLI-00315;CTC-003503;Formulaire web;Retour;haute;2025-03-08;2025-03-08;1;4;Sébastien Mercier
TIC-000911;CLI-00782;CTC-007194;Agence;Facturation;haute;2024-12-30;;;;Alain Morel
TIC-000912;CLI-00970;CTC-001941;Formulaire web;Réclamation;normale;2024-03-04;2024-03-05;37;4;Catherine Chevalier
TIC-000913;CLI-02059;CTC-003135;Courriel;Facturation;haute;2026-08-02;2026-08-02;1;3;Alexandre Chevalier
TIC-000914;CLI-01570;;Formulaire web;Demande d’information;basse;2024-03-05;2024-03-06;24;4;Julie Dubois
TIC-000915;CLI-00607;CTC-003112;Agence;Retour;critique;2024-03-14;2024-03-15;39;3;Sébastien Mercier
TIC-000916;CLI-00061;;Formulaire web;Livraison;critique;2023-11-02;2023-11-02;1;5;Catherine Dumont
TIC-000917;CLI-01235;CTC-005489;Formulaire web;Demande d’information;normale;2023-11-05;2023-11-06;32;2;Pauline Durand
TIC-000918;CLI-01661;CTC-006629;Courriel;Facturation;basse;2025-09-05;2025-09-07;70;1;Franck Lefebvre
TIC-000919;CLI-00029;CTC-003832;Courriel;Facturation;normale;2025-01-05;2025-01-05;1;4;Fanny Clément
TIC-000920;CLI-00897;;Agence;Facturation;critique;2023-09-17;2023-09-17;1;5;Thomas Morel
TIC-000921;CLI-00225;;Agence;Produit défectueux;haute;2025-08-16;2025-08-16;1;1;Franck Lefebvre
TIC-000922;CLI-01937;CTC-003289;Agence;Réclamation;haute;2025-06-05;2025-06-09;99;3;Fanny Clément
TIC-000923;CLI-00035;;Formulaire web;Livraison;normale;2025-12-24;2025-12-26;63;3;Catherine Dumont
TIC-000924;CLI-00274;CTC-004473;Agence;Livraison;haute;2025-12-09;2025-12-10;40;4;Alain Morel
TIC-000925;CLI-00634;CTC-004918;Formulaire web;Produit défectueux;haute;2024-09-06;2024-09-07;39;5;Virginie Henry
TIC-000926;CLI-01603;CTC-004932;Agence;Produit défectueux;haute;2025-08-12;2025-08-14;50;5;Virginie Henry
TIC-000927;CLI-01983;CTC-003633;Formulaire web;Retour;normale;2026-02-22;2026-02-24;67;3;Maxime Muller
TIC-000928;CLI-01937;CTC-006695;Formulaire web;Livraison;basse;2024-12-01;2024-12-02;34;1;Maxime Muller
TIC-000929;CLI-02236;CTC-006768;Courriel;Retour;critique;2024-02-20;;;;Pauline Durand
TIC-000930;CLI-00190;;Courriel;Réclamation;basse;2025-09-08;2025-09-09;33;2;Alain Morel
TIC-000931;CLI-02046;CTC-000207;Agence;Facturation;normale;2024-01-28;;;;Catherine Chevalier
TIC-000932;CLI-00426;CTC-007936;Téléphone;Livraison;normale;2024-11-18;2024-11-18;19;5;Thomas Morel
TIC-000933;CLI-00250;CTC-001098;Téléphone;Facturation;haute;2025-01-23;2025-01-26;76;4;Julie Dubois
TIC-000934;CLI-00923;CTC-005631;Téléphone;Livraison;normale;2026-05-18;2026-05-18;19;4;Maxime Muller
TIC-000935;CLI-00940;CTC-005610;Téléphone;Livraison;normale;2023-11-03;2023-11-05;53;4;Jérôme Blanc
TIC-000936;CLI-01408;;Courriel;Demande d’information;normale;2024-05-25;2024-05-28;76;5;Alain Morel
TIC-000937;CLI-01173;CTC-007065;Agence;Produit défectueux;normale;2023-10-18;2023-10-19;29;5;Thomas Morel
TIC-000938;CLI-01015;;Agence;Facturation;normale;2025-10-03;2025-10-04;44;5;Catherine Chevalier
TIC-000939;CLI-00347;;Formulaire web;Réclamation;normale;2024-04-10;;;;Julie Dubois
TIC-000940;CLI-02275;CTC-000123;Agence;Demande d’information;basse;2026-02-21;2026-02-23;49;5;Fanny Clément
TIC-000941;CLI-00065;;Courriel;Produit défectueux;normale;2025-05-10;2025-05-11;42;5;Catherine Dumont
TIC-000942;CLI-00933;CTC-007934;Formulaire web;Retour;critique;2023-12-02;2023-12-02;1;4;Vincent Richard
TIC-000943;CLI-02475;;Courriel;Demande d’information;basse;2025-09-30;2025-10-02;49;2;Catherine Dumont
TIC-000944;CLI-00912;CTC-005956;Agence;Réclamation;haute;2025-06-28;2025-06-30;67;2;Maxime Muller
TIC-000945;CLI-01876;CTC-002414;Téléphone;Retour;normale;2025-11-24;2025-11-26;64;3;Fanny Clément
TIC-000946;CLI-00950;CTC-003853;Téléphone;Livraison;urgent;2024-11-11;2024-11-11;1;5;Alain Morel
TIC-000947;CLI-01081;;Formulaire web;Livraison;normale;2025-05-30;2025-06-01;50;4;Sébastien Mercier
TIC-000948;CLI-00326;;Téléphone;Réclamation;haute;2024-08-04;;;;Julie Dubois
TIC-000949;CLI-00898;CTC-002877;Téléphone;Réclamation;normale;2026-09-06;2026-09-07;40;2;Fanny Clément
TIC-000950;CLI-00483;;Téléphone;Facturation;haute;2024-08-17;2024-08-18;42;5;Camille Bertrand
TIC-000951;CLI-01595;CTC-002628;Formulaire web;Retour;haute;2026-02-26;2026-02-27;38;3;Nathalie Michel
TIC-000952;CLI-00111;;Agence;Retour;normale;2024-08-11;2024-08-13;51;2;Alexandre Chevalier
TIC-000953;CLI-01119;CTC-007329;Courriel;Réclamation;haute;2023-09-27;2023-09-29;53;4;Alexandre Chevalier
TIC-000954;CLI-00678;CTC-006339;Courriel;Facturation;normale;2026-06-26;2026-06-26;1;5;Julie Dubois
TIC-000955;CLI-01736;CTC-001380;Agence;Retour;normale;2025-02-02;2025-02-02;16;5;Vincent Richard
TIC-000956;CLI-00981;CTC-003478;Courriel;Facturation;critique;2025-11-30;2025-11-30;1;3;Pauline Durand
TIC-000957;CLI-01252;CTC-001006;Formulaire web;Facturation;normale;2025-07-08;2025-07-08;7;1;Thomas Morel
TIC-000958;CLI-01359;;Téléphone;Facturation;haute;2024-04-11;;;;Fanny Clément
TIC-000959;CLI-00596;;Téléphone;Livraison;normale;2025-05-26;2025-05-26;17;4;Virginie Henry
TIC-000960;CLI-01761;CTC-003539;Téléphone;Livraison;normale;2023-12-05;2023-12-07;57;5;Thomas Morel
TIC-000961;CLI-01560;CTC-004980;Agence;Retour;haute;2023-09-30;2023-09-30;1;4;Pauline Durand
TIC-000962;CLI-01858;;Formulaire web;Demande d’information;normale;2025-06-29;;;;Sébastien Mercier
TIC-000963;CLI-01155;CTC-002774;Téléphone;Facturation;normale;2026-08-19;2026-08-19;1;4;Vincent Richard
TIC-000964;CLI-00086;CTC-007707;Courriel;Demande d’information;normale;2026-03-01;2026-03-01;18;4;Maxime Muller
TIC-000965;CLI-00808;CTC-006125;Courriel;Livraison;critique;2025-11-14;2025-11-14;1;4;Fanny Clément
TIC-000966;CLI-00210;CTC-006950;Formulaire web;Retour;basse;2025-08-01;2025-08-03;60;4;Virginie Henry
TIC-000967;CLI-00109;;Courriel;Produit défectueux;haute;2026-08-01;;;;Alain Morel
TIC-000968;CLI-01930;CTC-003532;Téléphone;Réclamation;basse;2026-08-24;2026-08-27;90;5;Alain Morel
TIC-000969;CLI-01392;CTC-004290;Agence;Réclamation;normale;2026-05-24;2026-05-24;21;4;Thomas Morel
TIC-000970;CLI-01357;CTC-006519;Agence;Facturation;normale;2025-09-20;2025-09-20;12;5;Vincent Richard
TIC-000971;CLI-01758;CTC-000200;Téléphone;Facturation;critique;2026-02-08;2026-02-08;1;5;Jérôme Blanc
TIC-000972;CLI-01092;;Formulaire web;Retour;normale;2024-11-07;2024-11-08;38;4;Virginie Henry
TIC-000973;CLI-00542;CTC-004368;Téléphone;Réclamation;normale;2024-07-03;2024-07-04;28;5;Fanny Clément
TIC-000974;CLI-01518;CTC-004381;Formulaire web;Facturation;normale;2026-01-30;2026-01-30;19;5;Vincent Richard
TIC-000975;CLI-01704;CTC-002134;Agence;Réclamation;haute;2025-03-11;2025-03-14;74;5;Maxime Muller
TIC-000976;CLI-00546;;Courriel;Demande d’information;normale;2026-02-19;2026-02-19;17;2;Alain Morel
TIC-000977;CLI-00010;CTC-007823;Agence;Réclamation;normale;2023-11-15;2023-11-15;4;5;Franck Lefebvre
TIC-000978;CLI-01464;;Agence;Facturation;urgent;2024-11-02;2024-11-03;26;4;Virginie Henry
TIC-000979;CLI-00611;;Formulaire web;Livraison;basse;2023-12-14;2023-12-18;109;2;Vincent Richard
TIC-000980;CLI-01156;CTC-002654;Agence;Facturation;normale;2026-05-29;2026-05-29;16;4;Léa Durand
TIC-000981;CLI-01058;CTC-001743;Courriel;Demande d’information;basse;2026-05-05;2026-05-05;1;5;Nathalie Michel
TIC-000982;CLI-00224;;Formulaire web;Retour;normale;2025-03-24;2025-03-25;40;1;Alain Morel
TIC-000983;CLI-02319;CTC-002691;Courriel;Demande d’information;basse;2024-06-23;2024-06-24;40;3;Pauline Durand
TIC-000984;CLI-00150;;Téléphone;Produit défectueux;haute;2024-11-19;2024-11-24;128;5;Sébastien Mercier
TIC-000985;CLI-02377;CTC-007287;Agence;Produit défectueux;normale;2024-02-27;2024-02-28;39;5;Catherine Dumont
TIC-000986;CLI-00580;CTC-004675;Agence;Facturation;normale;2024-10-12;2024-10-15;85;5;Fanny Clément
TIC-000987;CLI-01375;CTC-003690;Agence;Produit défectueux;normale;2023-09-16;2023-09-18;50;5;Pauline Durand
TIC-000988;CLI-00994;;Agence;Facturation;haute;2024-03-15;;;;Alain Morel
TIC-000989;CLI-00186;;Formulaire web;Retour;normale;2024-05-30;2024-06-02;75;5;Catherine Dumont
TIC-000990;CLI-01469;CTC-005348;Courriel;Facturation;normale;2025-03-22;2025-03-23;33;3;Manon Michel
TIC-000991;CLI-01319;;Téléphone;Livraison;normale;2024-04-13;2024-04-15;49;5;Jérôme Blanc
TIC-000992;CLI-00833;CTC-005500;Courriel;Demande d’information;normale;2026-07-25;2026-07-26;41;4;Catherine Dumont
TIC-000993;CLI-01991;CTC-000473;Formulaire web;Réclamation;haute;2026-07-17;2026-07-20;92;4;Alain Morel
TIC-000994;CLI-00860;CTC-005070;Agence;Demande d’information;normale;2024-10-02;2024-10-03;27;3;Sébastien Mercier
TIC-000995;CLI-01286;;Courriel;Facturation;basse;2025-12-17;2025-12-18;34;2;Julie Dubois
TIC-000996;CLI-00888;CTC-001784;Téléphone;Retour;normale;2026-03-30;2026-03-30;2;3;Camille Bertrand
TIC-000997;CLI-00610;;Formulaire web;Produit défectueux;normale;2024-02-22;2024-02-23;42;1;Manon Michel
TIC-000998;CLI-00212;CTC-002219;Téléphone;Réclamation;normale;2025-07-15;2025-07-15;17;4;Sébastien Mercier
TIC-000999;CLI-01778;CTC-005905;Courriel;Facturation;basse;2025-01-18;2025-01-18;7;4;Catherine Dumont
TIC-001000;CLI-02113;;Courriel;Produit défectueux;haute;2025-10-04;;;;Julie Dubois
TIC-001001;CLI-02058;CTC-002020;Agence;Retour;normale;2024-06-06;2024-06-07;41;2;Maxime Muller
TIC-001002;CLI-01968;;Téléphone;Réclamation;normale;2026-04-29;2026-04-29;12;4;Julie Dubois
TIC-001003;CLI-01515;;Formulaire web;Retour;haute;2023-09-22;2023-09-24;50;1;Thomas Morel
TIC-001004;CLI-01082;;Téléphone;Réclamation;normale;2024-07-02;2024-07-02;10;5;Franck Lefebvre
TIC-001005;CLI-00952;;Agence;Facturation;normale;2025-01-26;;;;Vincent Richard
TIC-001006;CLI-02484;CTC-007981;Téléphone;Produit défectueux;normale;2025-03-28;2025-03-28;9;3;Pauline Durand
TIC-001007;CLI-02183;CTC-000095;Courriel;Demande d’information;critique;2026-08-19;2026-08-19;14;4;Thomas Morel
TIC-001008;CLI-00508;CTC-007920;Formulaire web;Retour;basse;2024-09-01;2024-09-04;92;4;Alexandre Chevalier
TIC-001009;CLI-00142;;Formulaire web;Réclamation;normale;2025-07-18;2025-07-20;52;4;Catherine Chevalier
TIC-001010;CLI-00990;CTC-002399;Courriel;Retour;normale;2025-08-08;2025-08-08;3;4;Jérôme Blanc
TIC-001011;CLI-01666;CTC-001757;Téléphone;Livraison;haute;2026-08-01;2026-08-03;53;4;Virginie Henry
TIC-001012;CLI-02154;;Agence;Produit défectueux;haute;2024-11-29;;;;Vincent Richard
