id_ligne;id_commande;id_produit;libelle_produit;quantite;prix_unitaire;remise_pct;montant_ligne
LIG-0011173;CMD-004493;PRD-0036;Rangement grand format;1;419.56;0;419.56
LIG-0011174;CMD-004493;PRD-0073;Périphérique professionnel;14;1490.22;0;20863.08
LIG-0011175;CMD-004494;PRD-0126;Carton économique;14;37.56;0;525.84
LIG-0011176;CMD-004495;PRD-0102;Bureau standard;7;340.64;10;2146.03
LIG-0011177;CMD-004495;PRD-0102;Bureau standard;1;340.64;5;323.61
LIG-0011178;CMD-004495;PRD-0009;Réseau compact;13;483.76;10;5659.99
LIG-0011179;CMD-004495;PRD-0141;Hygiène compact;5;32.54;0;162.7
LIG-0011180;CMD-004495;PRD-0077;Électroportatif premium;16;147.99;0;2367.84
LIG-0011181;CMD-004496;PRD-0168;Palette premium;3;34.74;0;104.22
LIG-0011182;CMD-004496;PRD-0159;Consommable économique;7;276.27;10;1740.5
LIG-0011183;CMD-004496;PRD-0047;Papier recyclé;18;18.64;15;285.19
LIG-0011184;CMD-004496;PRD-0154;Réseau recyclé;1;1289.28;0;1289.28
LIG-0011185;CMD-004497;PRD-0005;Film premium;1;17.88;15;15.2
LIG-0011186;CMD-004497;PRD-0001;Rangement grand format;15;603.89;5;8605.43
LIG-0011187;CMD-004497;PRD-0150;Main renforcé;18;93.49;0;1682.82
LIG-0011188;CMD-004498;PRD-0149;Papier standard;5;5.61;0;28.05
LIG-0011189;CMD-004498;PRD-0050;Bureau standard;2;308.09;5;585.37
LIG-0011190;CMD-004498;PRD-0027;Palette premium;10;40.14;10;361.26
LIG-0011191;CMD-004498;PRD-0149;Papier standard;1;5.61;0;5.61
LIG-0011192;CMD-004499;PRD-0134;Bureau compact;13;627.92;10;7346.66
LIG-0011193;CMD-004499;PRD-0106;Palette économique;16;20.34;0;325.44
LIG-0011194;CMD-004499;PRD-0018;Siège standard;5;484.37;20;1937.48
LIG-0011195;CMD-004499;PRD-0041;Main renforcé;1;369.33;0;369.33
LIG-0011196;CMD-004500;PRD-0134;Bureau compact;4;627.92;20;2508.39
LIG-0011197;CMD-004501;PRD-0085;Protection économique;3;86.66;0;259.98
LIG-0011198;CMD-004501;PRD-0171;Main compact;1;204.21;0;204.21
LIG-0011199;CMD-004501;PRD-0138;Nettoyage économique;1;79.5;0;79.5
LIG-0011200;CMD-004502;PRD-0057;Nettoyage compact;1;16.81;0;16.81
LIG-0011201;CMD-004502;PRD-0067;Film compact;1;16.18;0;16.18
LIG-0011202;CMD-004503;PRD-0166;Main renforcé;1;243.67;0;243.67
LIG-0011203;CMD-004503;PRD-0016;Consommable recyclé;2;654.03;0;1308.06
LIG-0011204;CMD-004504;PRD-0117;Hygiène professionnel;1;89.98;0;89.98
LIG-0011205;CMD-004505;PRD-0128;Électroportatif économique;4;185.02;0;740.08
LIG-0011206;CMD-004505;PRD-0133;Carton standard;13;16.73;0;217.49
LIG-0011207;CMD-004505;PRD-0094;Protection grand format;10;34.3;0;343
LIG-0011208;CMD-004505;PRD-0099;Film renforcé;7;20.67;20;115.75
LIG-0011209;CMD-004506;PRD-0047;Papier recyclé;25;18.64;0;466
LIG-0011210;CMD-004507;PRD-0045;Carton compact;1;25.31;0;25.31
LIG-0011211;CMD-004507;PRD-0156;Consommable premium;14;1310.31;10;16509.91
LIG-0011212;CMD-004507;PRD-0027;Palette premium;11;40.14;5;419.46
LIG-0011213;CMD-004508;PRD-0057;Nettoyage compact;1;16.81;5;15.97
LIG-0011214;CMD-004508;PRD-0013;Protection économique;1;36.28;0;36.28
LIG-0011215;CMD-004508;PRD-0155;Palette compact;7;27.98;0;195.86
LIG-0011216;CMD-004508;PRD-0109;Hygiène professionnel;2;34.75;0;69.5
LIG-0011217;CMD-004508;PRD-0066;Main compact;14;567.84;0;7949.76
LIG-0011218;CMD-004509;PRD-0043;Carton renforcé;11;7.59;0;83.49
LIG-0011219;CMD-004509;PRD-0082;Main grand format;1;272.98;0;272.98
LIG-0011220;CMD-004510;PRD-0146;Hygiène recyclé;11;67.78;0;745.58
LIG-0011221;CMD-004511;PRD-0131;Film recyclé;8;14.54;0;116.32
LIG-0011222;CMD-004511;PRD-0155;Palette compact;1;27.98;0;27.98
LIG-0011223;CMD-004511;PRD-0169;Mesure premium;15;46.72;0;700.8
LIG-0011224;CMD-004512;PRD-0108;Mesure recyclé;4;429.07;0;1716.28
LIG-0011225;CMD-004512;PRD-0133;Carton standard;1;16.73;0;16.73
LIG-0011226;CMD-004512;PRD-0123;Classement professionnel;1;8.95;0;11.07
LIG-0011227;CMD-004512;PRD-0043;Carton renforcé;1;7.59;0;7.59
LIG-0011228;CMD-004513;PRD-0028;Écriture économique;9;25.16;5;215.12
LIG-0011229;CMD-004513;PRD-0130;Carton professionnel;5;9.94;0;49.7
LIG-0011230;CMD-004513;PRD-0016;Consommable recyclé;3;654.03;0;1962.09
LIG-0011231;CMD-004514;PRD-0168;Palette premium;1;34.74;0;34.74
LIG-0011232;CMD-004514;PRD-0008;Rangement premium;10;461.47;0;4614.7
LIG-0011233;CMD-004514;PRD-0010;Main renforcé;13;222.39;20;2312.86
LIG-0011234;CMD-004514;PRD-0120;Hygiène standard;5;8.56;0;42.8
LIG-0011235;CMD-004514;PRD-0084;Carton renforcé;6;21.84;0;131.04
LIG-0011236;CMD-004515;PRD-0096;Électroportatif premium;1;14.07;0;14.07
LIG-0011237;CMD-004515;PRD-0136;Bureau économique;1;64.4;0;64.4
LIG-0011238;CMD-004516;PRD-0097;Consommable grand format;8;65.95;0;527.6
LIG-0011239;CMD-004516;PRD-0035;Classement compact;12;29.18;0;350.16
LIG-0011240;CMD-004517;PRD-0109;Hygiène professionnel;9;34.75;15;265.84
LIG-0011241;CMD-004518;PRD-0127;Périphérique recyclé;2;1658.24;0;3316.48
LIG-0011242;CMD-004518;PRD-0097;Consommable grand format;1;65.95;0;65.95
LIG-0011243;CMD-004518;PRD-0087;Palette économique;5;2.84;0;14.2
LIG-0011244;CMD-004518;PRD-0125;Bureau compact;9;471.82;0;4246.38
LIG-0011245;CMD-004519;PRD-0177;Nettoyage premium;1;103.15;20;82.52
LIG-0011246;CMD-004519;PRD-0043;Carton renforcé;8;7.59;0;60.72
LIG-0011247;CMD-004519;PRD-0126;Carton économique;5;37.56;15;159.63
LIG-0011248;CMD-004520;PRD-0034;Classement compact;1;19.92;10;17.93
LIG-0011249;CMD-004520;PRD-0095;Palette standard;1;25.99;15;22.09
LIG-0011250;CMD-004520;PRD-0019;Film compact;21;41.29;0;867.09
LIG-0011251;CMD-004520;PRD-0008;Rangement premium;3;461.47;0;1384.41
LIG-0011252;CMD-004521;PRD-0152;Consommable recyclé;14;530.77;0;7430.78
LIG-0011253;CMD-004522;PRD-0154;Réseau recyclé;1;1289.28;0;1289.28
LIG-0011254;CMD-004523;PRD-0064;Classement économique;15;17.73;0;265.95
LIG-0011255;CMD-004524;PRD-0167;Bureau économique;2;380.04;0;760.08
LIG-0011256;CMD-004524;PRD-0089;Main professionnel;19;94.19;20;1431.69
LIG-0011257;CMD-004524;PRD-0137;Électroportatif économique;2;599.46;0;1198.92
LIG-0011258;CMD-004525;PRD-0176;Hygiène économique;5;59.86;0;299.3
LIG-0011259;CMD-004526;PRD-0173;Électroportatif professionnel;5;20.89;0;104.45
LIG-0011260;CMD-004527;PRD-0018;Siège standard;10;484.37;0;4843.7
LIG-0011261;CMD-004527;PRD-0101;Protection standard;8;24.12;0;192.96
LIG-0011262;CMD-004527;PRD-0111;Classement standard;3;21.78;15;55.54
LIG-0011263;CMD-004528;PRD-0121;Bureau standard;6;732.7;0;4396.2
LIG-0011264;CMD-004528;PRD-0010;Main renforcé;1;222.39;0;222.39
LIG-0011265;CMD-004528;PRD-0048;Siège renforcé;7;733.01;0;5131.07
LIG-0011266;CMD-004529;PRD-0113;Main professionnel;9;272.38;0;2451.42
LIG-0011267;CMD-004529;PRD-0087;Palette économique;6;2.84;0;17.04
LIG-0011268;CMD-004530;PRD-0088;Hygiène professionnel;19;97.96;0;1861.24
LIG-0011269;CMD-004530;PRD-0180;Siège grand format;6;382.49;0;2294.94
LIG-0011270;CMD-004530;PRD-0002;Rangement professionnel;1;224.1;0;224.1
LIG-0011271;CMD-004530;PRD-0033;Palette renforcé;12;10.07;0;120.84
LIG-0011272;CMD-004531;PRD-0121;Bureau standard;1;732.7;0;732.7
LIG-0011273;CMD-004531;PRD-0015;Papier premium;16;25.04;0;400.64
LIG-0011274;CMD-004532;PRD-0054;Main renforcé;1;260.86;0;260.86
LIG-0011275;CMD-004533;PRD-0088;Hygiène professionnel;8;97.96;20;626.94
LIG-0011276;CMD-004533;PRD-0121;Bureau standard;4;732.7;0;2930.8
LIG-0011277;CMD-004533;PRD-0077;Électroportatif premium;10;147.99;0;1479.9
LIG-0011278;CMD-004534;PRD-0158;Bureau renforcé;1;449.01;20;359.21
LIG-0011279;CMD-004534;PRD-0070;Mesure standard;7;348.54;0;2439.78
LIG-0011280;CMD-004535;PRD-0026;Protection compact;6;14.12;0;84.72
LIG-0011281;CMD-004536;PRD-0086;Film économique;7;12.18;15;72.47
LIG-0011282;CMD-004536;PRD-0103;Bureau grand format;1;905.69;0;905.69
LIG-0011283;CMD-004537;PRD-0022;Classement standard;4;4.05;10;14.58
LIG-0011284;CMD-004538;PRD-0058;Nettoyage premium;10;22.04;0;220.4
LIG-0011285;CMD-004538;PRD-0151;Main recyclé;20;124.66;5;2368.54
LIG-0011286;CMD-004539;PRD-0068;Carton économique;1;4.47;0;4.47
LIG-0011287;CMD-004539;PRD-0071;Périphérique économique;1;1370.97;5;1302.42
LIG-0011288;CMD-004539;PRD-0084;Carton renforcé;8;21.84;0;174.72
LIG-0011289;CMD-004540;PRD-0158;Bureau renforcé;9;449.01;0;4041.09
LIG-0011290;CMD-004540;PRD-0097;Consommable grand format;1;65.95;20;52.76
LIG-0011291;CMD-004541;PRD-0038;Film renforcé;1;28.5;0;28.5
LIG-0011292;CMD-004542;PRD-0151;Main recyclé;22;124.66;0;2742.52
LIG-0011293;CMD-004542;PRD-0001;Rangement grand format;3;603.89;0;1811.67
LIG-0011294;CMD-004542;PRD-0014;Nettoyage économique;1;34.88;0;34.88
LIG-0011295;CMD-004543;PRD-0163;Mesure grand format;5;422.36;15;1795.03
LIG-0011296;CMD-004543;PRD-0020;Périphérique recyclé;1;0;0;0
LIG-0011297;CMD-004543;PRD-0144;Réseau professionnel;1;1782.85;0;1782.85
LIG-0011298;CMD-004544;PRD-0025;Écriture compact;1;15.91;0;15.91
LIG-0011299;CMD-004544;PRD-0037;Protection grand format;13;61.86;0;804.18
LIG-0011300;CMD-004544;PRD-0107;Consommable grand format;1;1385.27;0;1385.27
LIG-0011301;CMD-004545;PRD-0163;Mesure grand format;13;422.36;0;5490.68
LIG-0011302;CMD-004546;PRD-0075;Classement renforcé;1;5.19;0;5.19
LIG-0011303;CMD-004546;PRD-0012;Consommable standard;1;432.89;0;432.89
LIG-0011304;CMD-004547;PRD-0112;Hygiène standard;27;26.56;0;717.12
LIG-0011305;CMD-004547;PRD-0025;Écriture compact;7;15.91;0;111.37
LIG-0011306;CMD-004547;PRD-0001;Rangement grand format;5;603.89;0;3019.45
LIG-0011307;CMD-004547;PRD-0166;Main renforcé;2;243.67;0;487.34
LIG-0011308;CMD-004547;PRD-0083;Écriture renforcé;1;26.72;0;26.72
LIG-0011309;CMD-004548;PRD-0025;Écriture compact;9;15.91;0;143.19
LIG-0011310;CMD-004548;PRD-0156;Consommable premium;9;1310.31;0;11792.79
LIG-0011311;CMD-004548;PRD-0090;Écriture renforcé;9;25.08;0;225.72
LIG-0011312;CMD-004549;PRD-0115;Siège grand format;27;121.28;0;3274.56
LIG-0011313;CMD-004549;PRD-0048;Siège renforcé;1;733.01;10;659.71
LIG-0011314;CMD-004549;PRD-0002;Rangement professionnel;12;224.1;20;2151.36
LIG-0011315;CMD-004549;PRD-0033;Palette renforcé;23;10.07;20;185.29
LIG-0011316;CMD-004550;PRD-0174;Classement grand format;10;14.31;15;121.64
LIG-0011317;CMD-004551;PRD-0028;Écriture économique;6;25.16;5;143.41
LIG-0011318;CMD-004552;PRD-0096;Électroportatif premium;13;14.07;10;164.62
LIG-0011319;CMD-004553;PRD-0037;Protection grand format;6;61.86;0;371.16
LIG-0011320;CMD-004553;PRD-0171;Main compact;1;204.21;5;194
LIG-0011321;CMD-004553;PRD-0060;Réseau recyclé;12;415.19;15;4234.94
LIG-0011322;CMD-004553;PRD-0171;Main compact;10;204.21;0;2042.1
LIG-0011323;CMD-004553;PRD-0081;Nettoyage standard;13;19.45;0;252.85
LIG-0011324;CMD-004554;PRD-0127;Périphérique recyclé;2;1658.24;0;3316.48
LIG-0011325;CMD-004555;PRD-0063;Nettoyage renforcé;10;86.74;5;824.03
LIG-0011326;CMD-004555;PRD-0114;Mesure recyclé;1;141.07;0;141.07
LIG-0011327;CMD-004555;PRD-0049;Nettoyage professionnel;9;27.78;0;250.02
LIG-0011328;CMD-004555;PRD-0102;Bureau standard;15;340.64;20;4087.68
LIG-0011329;CMD-004555;PRD-0060;Réseau recyclé;1;415.19;0;415.19
LIG-0011330;CMD-004556;PRD-0062;Bureau recyclé;6;562.7;0;3376.2
LIG-0011331;CMD-004556;PRD-0170;Film premium;1;26.78;0;26.78
LIG-0011332;CMD-004557;PRD-0130;Carton professionnel;1;9.94;0;9.94
LIG-0011333;CMD-004557;PRD-0151;Main recyclé;4;124.66;10;448.78
LIG-0011334;CMD-004557;PRD-0080;Main économique;2;533.87;0;1067.74
LIG-0011335;CMD-004558;PRD-0005;Film premium;5;17.88;0;89.4
LIG-0011336;CMD-004559;PRD-0089;Main professionnel;13;94.19;0;1224.47
LIG-0011337;CMD-004559;PRD-0168;Palette premium;1;34.74;20;27.79
LIG-0011338;CMD-004559;PRD-0099;Film renforcé;19;20.67;0;392.73
LIG-0011339;CMD-004560;PRD-0039;Siège professionnel;10;479.93;15;4079.41
LIG-0011340;CMD-004560;PRD-0009;Réseau compact;1;483.76;0;483.76
LIG-0011341;CMD-004560;PRD-0082;Main grand format;4;272.98;0;1091.92
LIG-0011342;CMD-004561;PRD-0136;Bureau économique;6;64.4;0;386.4
LIG-0011343;CMD-004561;PRD-0091;Électroportatif standard;8;199.24;15;1354.83
LIG-0011344;CMD-004561;PRD-0004;Consommable économique;5;869.98;0;4349.9
LIG-0011345;CMD-004562;PRD-0109;Hygiène professionnel;1;34.75;0;34.75
LIG-0011346;CMD-004562;PRD-0086;Film économique;1;12.18;20;9.74
LIG-0011347;CMD-004562;PRD-0009;Réseau compact;16;483.76;0;7740.16
LIG-0011348;CMD-004562;PRD-0020;Périphérique recyclé;1;0;0;0
LIG-0011349;CMD-004563;PRD-0099;Film renforcé;4;20.67;20;66.14
LIG-0011350;CMD-004564;PRD-0071;Périphérique économique;18;1370.97;0;24677.46
LIG-0011351;CMD-004564;PRD-0084;Carton renforcé;1;21.84;0;21.84
LIG-0011352;CMD-004564;PRD-0002;Rangement professionnel;1;224.1;0;224.1
LIG-0011353;CMD-004565;PRD-0158;Bureau renforcé;11;449.01;0;4939.11
LIG-0011354;CMD-004566;PRD-0012;Consommable standard;2;432.89;0;865.78
LIG-0011355;CMD-004567;PRD-0095;Palette standard;3;25.99;0;77.97
LIG-0011356;CMD-004567;PRD-0034;Classement compact;30;19.92;0;597.6
LIG-0011357;CMD-004568;PRD-0121;Bureau standard;13;732.7;0;9525.1
LIG-0011358;CMD-004568;PRD-0162;Mesure compact;5;425.65;0;2128.25
LIG-0011359;CMD-004568;PRD-0005;Film premium;11;17.88;0;196.68
LIG-0011360;CMD-004568;PRD-0068;Carton économique;8;4.47;10;32.18
LIG-0011361;CMD-004569;PRD-0092;Nettoyage standard;6;66.06;15;336.91
LIG-0011362;CMD-004569;PRD-0050;Bureau standard;11;308.09;0;3388.99
LIG-0011363;CMD-004570;PRD-0172;Rangement recyclé;11;502.43;0;5526.73
LIG-0011364;CMD-004570;PRD-0057;Nettoyage compact;17;16.81;0;285.77
LIG-0011365;CMD-004570;PRD-0106;Palette économique;6;20.34;0;122.04
LIG-0011366;CMD-004570;PRD-0007;Périphérique standard;4;1276.11;15;4338.77
LIG-0011367;CMD-004570;PRD-0053;Bureau grand format;17;299.81;20;4077.42
LIG-0011368;CMD-004571;PRD-0072;Film recyclé;1;36.87;0;36.87
LIG-0011369;CMD-004572;PRD-0107;Consommable grand format;1;1385.27;0;1385.27
LIG-0011370;CMD-004572;PRD-0101;Protection standard;1;24.12;0;24.12
LIG-0011371;CMD-004572;PRD-0140;Périphérique recyclé;2;577.61;0;1155.22
LIG-0011372;CMD-004573;PRD-0060;Réseau recyclé;1;415.19;20;332.15
LIG-0011373;CMD-004573;PRD-0099;Film renforcé;14;20.67;0;289.38
LIG-0011374;CMD-004574;PRD-0053;Bureau grand format;9;299.81;0;2698.29
LIG-0011375;CMD-004574;PRD-0122;Nettoyage compact;1;24.86;0;24.86
LIG-0011376;CMD-004574;PRD-0020;Périphérique recyclé;1;0;15;0
LIG-0011377;CMD-004574;PRD-0121;Bureau standard;1;732.7;0;732.7
LIG-0011378;CMD-004574;PRD-0029;Électroportatif premium;1;0;0;0
LIG-0011379;CMD-004574;PRD-0126;Carton économique;1;37.56;0;37.56
LIG-0011380;CMD-004575;PRD-0117;Hygiène professionnel;30;89.98;0;2699.4
LIG-0011381;CMD-004575;PRD-0058;Nettoyage premium;9;22.04;0;198.36
LIG-0011382;CMD-004576;PRD-0172;Rangement recyclé;1;502.43;0;502.43
LIG-0011383;CMD-004577;PRD-0070;Mesure standard;1;348.54;5;331.11
LIG-0011384;CMD-004577;PRD-0174;Classement grand format;9;14.31;5;167.4
LIG-0011385;CMD-004577;PRD-0090;Écriture renforcé;11;25.08;0;275.88
LIG-0011386;CMD-004578;PRD-0115;Siège grand format;4;121.28;0;485.12
LIG-0011387;CMD-004578;PRD-0055;Électroportatif recyclé;13;176.8;0;2298.4
LIG-0011388;CMD-004578;PRD-0096;Électroportatif premium;1;14.07;0;14.07
LIG-0011389;CMD-004578;PRD-0150;Main renforcé;15;93.49;0;1402.35
LIG-0011390;CMD-004578;PRD-0067;Film compact;2;16.18;0;32.36
LIG-0011391;CMD-004579;PRD-0167;Bureau économique;13;380.04;0;4940.52
LIG-0011392;CMD-004580;PRD-0016;Consommable recyclé;1;654.03;0;654.03
LIG-0011393;CMD-004580;PRD-0097;Consommable grand format;13;65.95;0;857.35
LIG-0011394;CMD-004581;PRD-0027;Palette premium;13;40.14;0;521.82
LIG-0011395;CMD-004582;PRD-0102;Bureau standard;1;340.64;0;340.64
LIG-0011396;CMD-004582;PRD-0079;Rangement premium;11;734.76;0;8082.36
LIG-0011397;CMD-004582;PRD-0093;Film premium;24;33.18;0;796.32
LIG-0011398;CMD-004583;PRD-0005;Film premium;3;17.88;0;53.64
LIG-0011399;CMD-004584;PRD-0037;Protection grand format;7;61.86;0;433.02
LIG-0011400;CMD-004584;PRD-0064;Classement économique;6;17.73;0;106.38
LIG-0011401;CMD-004584;PRD-0047;Papier recyclé;8;18.64;20;119.3
LIG-0011402;CMD-004585;PRD-0145;Siège professionnel;8;221.36;0;1770.88
LIG-0011403;CMD-004585;PRD-0162;Mesure compact;8;425.65;0;3405.2
LIG-0011404;CMD-004585;PRD-0071;Périphérique économique;1;1370.97;0;1370.97
LIG-0011405;CMD-004585;PRD-0028;Écriture économique;13;25.16;0;327.08
LIG-0011406;CMD-004586;PRD-0147;Papier économique;1;4.13;5;3.92
LIG-0011407;CMD-004586;PRD-0161;Siège recyclé;7;216.91;0;1518.37
LIG-0011408;CMD-004587;PRD-0121;Bureau standard;4;732.7;0;2930.8
LIG-0011409;CMD-004587;PRD-0002;Rangement professionnel;13;224.1;0;2913.3
LIG-0011410;CMD-004588;PRD-0071;Périphérique économique;5;1370.97;0;6854.85
LIG-0011411;CMD-004588;PRD-0073;Périphérique professionnel;11;1490.22;15;13933.56
LIG-0011412;CMD-004588;PRD-0041;Main renforcé;12;369.33;10;3988.76
LIG-0011413;CMD-004589;PRD-0107;Consommable grand format;10;1385.27;0;15137.94
LIG-0011414;CMD-004589;PRD-0058;Nettoyage premium;12;22.04;0;264.48
LIG-0011415;CMD-004589;PRD-0003;Mesure standard;3;522.66;0;1567.98
LIG-0011416;CMD-004589;PRD-0086;Film économique;13;12.18;0;158.34
LIG-0011417;CMD-004589;PRD-0037;Protection grand format;9;61.86;0;556.74
LIG-0011418;CMD-004590;PRD-0016;Consommable recyclé;12;654.03;0;7848.36
LIG-0011419;CMD-004590;PRD-0016;Consommable recyclé;2;654.03;0;1308.06
LIG-0011420;CMD-004590;PRD-0069;Protection professionnel;6;59.74;0;358.44
LIG-0011421;CMD-004590;PRD-0084;Carton renforcé;1;21.84;20;17.47
LIG-0011422;CMD-004590;PRD-0070;Mesure standard;1;348.54;0;348.54
LIG-0011423;CMD-004590;PRD-0112;Hygiène standard;3;26.56;0;79.68
LIG-0011424;CMD-004591;PRD-0014;Nettoyage économique;1;34.88;0;34.88
LIG-0011425;CMD-004591;PRD-0046;Consommable grand format;11;1058.85;0;11647.35
LIG-0011426;CMD-004591;PRD-0127;Périphérique recyclé;15;1658.24;10;22386.24
LIG-0011427;CMD-004592;PRD-0149;Papier standard;1;5.61;0;5.61
LIG-0011428;CMD-004593;PRD-0069;Protection professionnel;15;59.74;5;851.3
LIG-0011429;CMD-004593;PRD-0122;Nettoyage compact;3;24.86;0;74.58
LIG-0011430;CMD-004594;PRD-0139;Classement grand format;4;10.37;0;41.48
LIG-0011431;CMD-004594;PRD-0007;Périphérique standard;6;1276.11;0;7656.66
LIG-0011432;CMD-004594;PRD-0099;Film renforcé;1;20.67;15;17.57
LIG-0011433;CMD-004595;PRD-0022;Classement standard;8;4.05;0;32.4
LIG-0011434;CMD-004595;PRD-0158;Bureau renforcé;6;449.01;0;2694.06
LIG-0011435;CMD-004596;PRD-0177;Nettoyage premium;13;103.15;0;1340.95
LIG-0011436;CMD-004596;PRD-0170;Film premium;1;26.78;10;31.99
LIG-0011437;CMD-004596;PRD-0112;Hygiène standard;22;26.56;0;584.32
LIG-0011438;CMD-004596;PRD-0130;Carton professionnel;5;9.94;0;49.7
LIG-0011439;CMD-004596;PRD-0049;Nettoyage professionnel;1;27.78;0;27.78
LIG-0011440;CMD-004596;PRD-0095;Palette standard;14;25.99;0;363.86
LIG-0011441;CMD-004597;PRD-0152;Consommable recyclé;9;530.77;5;4538.08
LIG-0011442;CMD-004597;PRD-0016;Consommable recyclé;1;654.03;0;654.03
LIG-0011443;CMD-004597;PRD-0167;Bureau économique;6;380.04;20;1824.19
LIG-0011444;CMD-004598;PRD-0013;Protection économique;1;36.28;0;36.28
LIG-0011445;CMD-004599;PRD-0097;Consommable grand format;15;65.95;0;989.25
LIG-0011446;CMD-004600;PRD-0129;Film économique;7;32.32;10;203.62
LIG-0011447;CMD-004600;PRD-0001;Rangement grand format;2;603.89;0;1207.78
LIG-0011448;CMD-004601;PRD-0050;Bureau standard;7;308.09;0;2156.63
LIG-0011449;CMD-004601;PRD-0127;Périphérique recyclé;1;1658.24;10;1492.42
LIG-0011450;CMD-004601;PRD-0170;Film premium;8;26.78;0;214.24
LIG-0011451;CMD-004602;PRD-0119;Mesure recyclé;1;358.78;15;304.96
LIG-0011452;CMD-004602;PRD-0081;Nettoyage standard;5;19.45;5;92.39
LIG-0011453;CMD-004602;PRD-0117;Hygiène professionnel;12;89.98;0;1079.76
LIG-0011454;CMD-004602;PRD-0176;Hygiène économique;1;59.86;0;59.86
LIG-0011455;CMD-004603;PRD-0056;Électroportatif standard;1;117.95;0;117.95
LIG-0011456;CMD-004603;PRD-0033;Palette renforcé;8;10.07;0;80.56
LIG-0011457;CMD-004604;PRD-0078;Classement grand format;8;2.37;0;18.96
LIG-0011458;CMD-004604;PRD-0085;Protection économique;1;86.66;0;86.66
LIG-0011459;CMD-004604;PRD-0071;Périphérique économique;10;1370.97;0;13709.7
LIG-0011460;CMD-004605;PRD-0084;Carton renforcé;6;21.84;20;104.83
LIG-0011461;CMD-004605;PRD-0098;Classement renforcé;1;7.78;0;7.78
LIG-0011462;CMD-004605;PRD-0123;Classement professionnel;8;8.95;10;64.44
LIG-0011463;CMD-004605;PRD-0153;Papier grand format;10;5.11;15;43.44
LIG-0011464;CMD-004605;PRD-0026;Protection compact;13;14.12;0;183.56
LIG-0011465;CMD-004605;PRD-0003;Mesure standard;4;522.66;0;2090.64
LIG-0011466;CMD-004606;PRD-0102;Bureau standard;17;340.64;0;5790.88
LIG-0011467;CMD-004606;PRD-0159;Consommable économique;1;276.27;0;276.27
LIG-0011468;CMD-004606;PRD-0118;Réseau compact;1;842.75;5;800.61
LIG-0011469;CMD-004607;PRD-0143;Consommable standard;5;212.9;0;1064.5
LIG-0011470;CMD-004607;PRD-0144;Réseau professionnel;4;1782.85;0;7131.4
LIG-0011471;CMD-004608;PRD-0113;Main professionnel;27;272.38;20;5883.41
LIG-0011472;CMD-004608;PRD-0132;Écriture standard;11;2.36;0;25.96
LIG-0011473;CMD-004609;PRD-0066;Main compact;13;567.84;0;7381.92
LIG-0011474;CMD-004609;PRD-0130;Carton professionnel;1;9.94;0;9.94
LIG-0011475;CMD-004610;PRD-0095;Palette standard;16;25.99;0;415.84
LIG-0011476;CMD-004610;PRD-0057;Nettoyage compact;7;16.81;0;117.67
LIG-0011477;CMD-004611;PRD-0130;Carton professionnel;22;9.94;0;218.68
LIG-0011478;CMD-004612;PRD-0147;Papier économique;9;4.13;0;37.17
LIG-0011479;CMD-004613;PRD-0101;Protection standard;13;24.12;0;313.56
LIG-0011480;CMD-004614;PRD-0101;Protection standard;1;24.12;15;20.5
LIG-0011481;CMD-004614;PRD-0094;Protection grand format;6;34.3;0;205.8
LIG-0011482;CMD-004614;PRD-0071;Périphérique économique;14;1370.97;0;19193.58
LIG-0011483;CMD-004614;PRD-0097;Consommable grand format;5;65.95;20;263.8
LIG-0011484;CMD-004615;PRD-0099;Film renforcé;19;20.67;10;353.46
LIG-0011485;CMD-004616;PRD-0121;Bureau standard;8;732.7;0;5861.6
LIG-0011486;CMD-004616;PRD-0076;Classement économique;6;18.64;0;111.84
LIG-0011487;CMD-004616;PRD-0043;Carton renforcé;4;7.59;0;30.36
LIG-0011488;CMD-004617;PRD-0075;Classement renforcé;14;5.19;0;72.66
LIG-0011489;CMD-004618;PRD-0017;Film recyclé;10;35.22;15;299.37
LIG-0011490;CMD-004618;PRD-0015;Papier premium;1;25.04;10;22.54
LIG-0011491;CMD-004619;PRD-0091;Électroportatif standard;3;199.24;15;508.06
LIG-0011492;CMD-004620;PRD-0074;Siège renforcé;2;152.11;0;304.22
