id_commande;reference;id_client;id_site;id_commercial;canal;date_commande;date_livraison_prevue;date_livraison_reelle;statut;nombre_lignes;montant_ht;remise_pct;montant_ttc;devise
CMD-005813;C2024-005813;CLI-00731;SIT-00908;COM-0045;Téléphone;2024-06-04;2024-06-13;2024-06-13;livrée;1;31.11;0;37.33;EUR
CMD-005814;C2024-005814;CLI-01163;SIT-01451;COM-0059;Agence;2024-06-04;2024-06-07;2024-06-05;livrée;2;2239.14;10;2686.97;EUR
CMD-005815;C2024-005815;CLI-00770;SIT-00943;COM-0035;Web;2024-06-04;2024-06-11;2024-06-18;livrée;2;6713.75;0;8056.5;EUR
CMD-005816;C2024-005816;CLI-01960;SIT-02451;COM-0039;Téléphone;2024-06-04;2024-06-12;2024-06-16;livrée;1;284.48;0;341.38;EUR
CMD-005817;C2024-005817;CLI-01393;SIT-01756;COM-0033;Web;2024-06-04;2024-06-17;2024-06-25;livrée;4;595.36;0;714.43;EUR
CMD-005818;C2024-005818;CLI-02094;SIT-02628;COM-0015;Web;2024-06-04;2024-06-16;2024-06-14;livrée;2;2798.3;0;3357.96;EUR
CMD-005819;C2024-005819;CLI-01054;;COM-0058;Téléphone;2024-06-04;2024-06-07;2024-06-14;livrée;1;1031.42;0;1237.7;EUR
CMD-005820;C2024-005820;CLI-00086;SIT-00098;COM-0020;Partenaire;2024-06-04;2024-06-12;2024-06-16;livrée;2;119.19;0;143.03;EUR
CMD-005821;C2024-005821;CLI-02342;SIT-02937;COM-0013;Web;2024-06-04;2024-06-19;2024-06-26;livrée;2;4346.52;0;5215.82;EUR
CMD-005822;C2024-005822;CLI-00377;;COM-0032;Téléphone;2024-06-04;2024-06-10;2024-06-13;livrée;2;709.81;0;851.77;EUR
CMD-005823;C2024-005823;CLI-00686;SIT-00844;COM-0039;Téléphone;2024-06-04;2024-06-11;2024-06-09;livrée;2;1527.78;0;1833.34;EUR
CMD-005824;C2024-005824;CLI-01366;;COM-0032;Téléphone;2024-06-04;2024-06-18;2024-06-22;livrée;2;1422.18;0;1706.62;EUR
CMD-005825;C2024-005825;CLI-02423;SIT-03052;COM-0047;Partenaire;2024-06-04;2024-06-11;2024-06-09;livrée;3;5559.85;5;6671.82;EUR
CMD-005826;C2024-005826;CLI-02331;SIT-02921;COM-0003;Agence;2024-06-04;2024-06-12;2024-06-10;livrée;3;526.35;10;631.62;EUR
CMD-005827;C2024-005827;CLI-00599;;COM-0016;Web;2024-06-04;2024-06-11;2024-06-18;livrée;1;9569.78;0;11483.74;EUR
CMD-005828;C2024-005828;CLI-00424;SIT-00513;COM-0053;Partenaire;2024-06-04;2024-06-18;2024-06-27;livrée;2;245.4;0;294.48;EUR
CMD-005829;C2024-005829;CLI-00061;;COM-0010;Partenaire;2024-06-04;2024-06-11;2024-06-22;livrée;6;6337.51;0;7605.01;EUR
CMD-005830;C2024-005830;CLI-00082;SIT-00093;COM-0021;Appel d’offres;2024-06-04;2024-06-07;2024-06-06;livrée;5;16651.23;0;19981.48;EUR
CMD-005831;C2024-005831;CLI-00005;;COM-0013;Partenaire;2024-06-04;2024-06-14;2024-06-25;livrée;1;2669.35;0;3203.22;EUR
CMD-005832;C2024-005832;CLI-01519;SIT-01915;COM-0015;Web;2024-06-04;2024-06-07;2024-06-17;livrée;2;2034.46;0;2441.35;EUR
CMD-005833;C2024-005833;CLI-02459;;COM-0014;Agence;2024-06-04;2024-06-10;2024-06-10;livrée;1;15.91;5;19.09;EUR
CMD-005834;C2024-005834;CLI-01639;SIT-02063;COM-0040;Agence;2024-06-04;2024-06-10;2024-06-16;livrée;1;5.19;0;6.23;EUR
CMD-005835;C2024-005835;CLI-00456;SIT-00553;COM-0020;Appel d’offres;2024-06-04;2024-06-13;2024-06-25;livrée;1;5064.3;5;6077.16;EUR
CMD-005836;C2024-005836;CLI-01452;SIT-01830;COM-0029;Partenaire;2024-06-05;2024-06-15;2024-06-17;livrée;4;5777.21;0;6932.65;EUR
CMD-005837;C2024-005837;CLI-00662;SIT-00817;COM-0052;Partenaire;2024-06-05;2024-06-18;2024-06-26;livrée;5;24723.22;0;29667.86;EUR
CMD-005838;C2024-005838;CLI-01510;SIT-01902;COM-0040;Téléphone;2024-06-05;2024-06-20;2024-06-24;livrée;1;9328.4;5;11194.08;EUR
CMD-005839;C2024-005839;CLI-01443;SIT-01820;COM-0035;Agence;2024-06-05;2024-06-15;2024-06-24;livrée;3;901.3;2;1081.56;EUR
CMD-005840;C2024-005840;CLI-00388;;COM-0005;Téléphone;2024-06-05;2024-06-09;2024-06-13;livrée;2;602.17;0;722.6;EUR
CMD-005841;C2024-005841;CLI-01321;SIT-01657;COM-0020;Appel d’offres;2024-06-05;2024-06-10;2024-06-13;livrée;3;8161.33;0;9793.6;EUR
CMD-005842;C2024-005842;CLI-00163;SIT-00204;COM-0005;Appel d’offres;2024-06-05;2024-06-16;2024-06-21;livrée;1;4290.7;0;5148.84;EUR
CMD-005843;C2024-005843;CLI-00895;SIT-01106;COM-0051;Web;2024-06-05;2024-06-12;2024-06-22;livrée;1;384.71;10;461.65;EUR
CMD-005844;C2024-005844;CLI-00740;SIT-00916;COM-0037;Web;05/06/2024;2024-06-09;2024-06-14;livrée;2;12317.88;0;14781.46;EUR
CMD-005845;C2024-005845;CLI-00808;SIT-00992;COM-0011;Appel d’offres;2024-06-05;2024-06-09;;annulée;1;8.95;0;10.74;EUR
CMD-005846;C2024-005846;CLI-00020;;COM-0009;Partenaire;2024-06-05;2024-06-12;2024-06-15;livrée;4;1206.85;0;1448.22;EUR
CMD-005847;C2024-005847;CLI-01341;SIT-01687;COM-0030;Agence;2024-06-05;2024-06-16;2024-06-20;livrée;3;2174.67;0;2609.6;EUR
CMD-005848;C2024-005848;CLI-00201;;COM-0024;Appel d’offres;2024-06-05;2024-06-08;2024-06-13;livrée;2;1035.22;0;1242.26;EUR
CMD-005849;C2024-005849;CLI-00082;SIT-00094;COM-0021;Partenaire;2024-06-05;2024-06-15;2024-06-23;livrée;5;8883.93;0;10660.72;EUR
CMD-005850;C2024-005850;CLI-00402;SIT-00490;COM-0044;Appel d’offres;2024-06-05;2024-06-13;2024-06-18;livrée;2;1083.74;0;1300.49;EUR
CMD-005851;C2024-005851;CLI-02251;SIT-02839;COM-0019;Téléphone;05/06/2024;2024-06-15;2024-06-19;livrée;3;3676.84;0;4412.21;EUR
CMD-005852;C2024-005852;CLI-01550;;COM-0021;Partenaire;2024-06-05;2024-06-09;2024-06-17;livrée;1;553.05;0;663.66;EUR
CMD-005853;C2024-005853;CLI-00388;;COM-0005;Agence;2024-06-05;2024-06-17;2024-06-19;livrée;2;3639.6;0;4367.52;EUR
CMD-005854;C2024-005854;CLI-00989;SIT-01233;COM-0029;Téléphone;2024-06-05;2024-06-09;2024-06-16;livrée;1;29.29;0;35.15;EUR
CMD-005855;C2024-005855;CLI-02077;;COM-0055;Partenaire;2024-06-05;2024-06-14;2024-06-13;livrée;3;530.17;0;636.2;EUR
CMD-005856;C2024-005856;CLI-01346;SIT-01692;COM-0019;Téléphone;2024-06-05;2024-06-09;2024-06-19;livrée;3;15703.53;0;18844.24;EUR
CMD-005857;C2024-005857;CLI-01313;SIT-01647;COM-0014;Appel d’offres;2024-06-05;2024-06-20;2024-06-23;livrée;2;424.91;0;509.89;EUR
CMD-005858;C2024-005858;CLI-01385;SIT-01741;COM-0011;Téléphone;2024-06-05;2024-06-17;2024-06-23;livrée;3;2672.4;0;3206.88;EUR
CMD-005859;C2024-005859;CLI-01149;;COM-0032;Partenaire;2024-06-05;2024-06-15;2024-06-25;livrée;5;7281.74;5;8738.09;EUR
CMD-005860;C2024-005860;CLI-01413;;COM-0042;Téléphone;2024-06-05;2024-06-16;2024-06-28;livrée;1;3946.42;0;4735.7;EUR
CMD-005861;C2024-005861;CLI-99156;SIT-01311;COM-0046;Téléphone;2024-06-05;2024-06-15;2024-06-14;livrée;2;12106.8;0;14528.16;EUR
CMD-005862;C2024-005862;CLI-01677;;COM-0027;Agence;05/06/2024;2024-06-11;2024-06-12;livrée;2;3551.57;0;4261.88;EUR
CMD-005863;C2024-005863;CLI-02352;SIT-02944;COM-0042;Agence;2024-06-06;2024-06-12;2024-06-18;livrée;1;109.62;0;131.54;EUR
CMD-005864;C2024-005864;CLI-00600;SIT-00733;COM-0039;Agence;2024-06-06;2024-06-10;2024-06-08;livrée;2;383.63;0;460.36;EUR
CMD-005865;C2024-005865;CLI-00473;SIT-00574;COM-0012;Partenaire;2024-06-06;2024-06-18;2024-06-24;livrée;3;898.9;5;1078.68;EUR
CMD-005866;C2024-005866;CLI-01456;SIT-01833;COM-0043;Partenaire;2024-06-06;2024-06-15;2024-06-21;livrée;2;564.17;0;677;EUR
CMD-005867;C2024-005867;CLI-00056;;COM-0008;Téléphone;2024-06-06;2024-06-16;2024-06-20;livrée;2;1793.9;0;2152.68;EUR
CMD-005868;C2024-005868;CLI-02405;;COM-0029;Appel d’offres;2024-06-06;2024-06-19;2024-06-24;livrée;2;206.01;0;247.21;EUR
CMD-005869;C2024-005869;CLI-00176;SIT-00222;COM-0056;Téléphone;2024-06-06;2024-06-19;2024-06-21;livrée;2;100.96;5;121.15;EUR
CMD-005870;C2024-005870;CLI-00852;SIT-01053;COM-0014;Partenaire;2024-06-06;2024-06-14;2024-06-21;livrée;1;60.72;10;72.86;EUR
CMD-005871;C2024-005871;CLI-01743;SIT-02198;COM-0020;Web;2024-06-06;2024-06-13;2024-06-23;livrée;2;2491.9;0;2990.28;EUR
CMD-005872;C2024-005872;CLI-01728;SIT-02174;COM-0015;Agence;2024-06-06;2024-06-09;2024-06-21;livrée;3;20040.07;5;24048.08;EUR
CMD-005873;C2024-005873;CLI-02126;;COM-0012;Agence;2024-06-06;2024-06-10;2024-06-13;livrée;3;7259.18;0;8711.02;EUR
CMD-005874;C2024-005874;CLI-01325;SIT-01666;COM-0049;Appel d’offres;2024-06-06;2024-06-15;2024-06-27;livrée;2;2347.23;5;2816.68;EUR
CMD-005875;C2024-005875;CLI-02298;SIT-02886;COM-0022;Agence;2024-06-06;2024-06-10;2024-06-17;livrée;4;3681.42;0;4417.7;EUR
CMD-005876;C2024-005876;CLI-01084;SIT-01349;COM-0046;Web;2024-06-06;2024-06-20;2024-07-01;livrée;1;1048.25;0;1257.9;EUR
CMD-005877;C2024-005877;CLI-00833;SIT-01024;COM-0010;Appel d’offres;2024-06-06;2024-06-10;2024-06-15;livrée;2;1078.98;0;1294.78;EUR
CMD-005878;C2024-005878;CLI-00629;SIT-00766;COM-0059;Agence;2024-06-06;2024-06-11;2024-06-13;livrée;2;343.86;10;412.63;EUR
CMD-005879;C2024-005879;CLI-01504;SIT-01892;COM-0049;Agence;2024-06-06;2024-06-21;2024-06-19;livrée;3;3656.62;0;4387.94;EUR
CMD-005880;C2024-005880;CLI-02322;SIT-02911;COM-0059;Téléphone;2024-06-06;2024-06-17;2024-06-26;livrée;3;2962.07;0;3554.48;EUR
CMD-005881;C2024-005881;CLI-02112;SIT-02654;COM-0043;Partenaire;2024-06-06;2024-06-18;2024-06-23;livrée;1;22.44;10;26.93;EUR
CMD-005882;C2024-005882;CLI-02390;SIT-03002;COM-0004;Appel d’offres;2024-06-06;2024-06-13;2024-06-04;livrée;2;134.53;5;161.44;EUR
CMD-005883;C2024-005883;CLI-02147;SIT-02703;COM-0036;Partenaire;2024-06-06;2024-06-20;2024-06-27;livrée;1;308.09;2;369.71;EUR
CMD-005884;C2024-005884;CLI-00671;;COM-0002;Téléphone;2024-06-06;2024-06-13;2024-06-23;livrée;3;20765.36;2;24918.43;EUR
CMD-005885;C2024-005885;CLI-01852;SIT-02315;COM-0042;Partenaire;2024-06-06;2024-06-13;2024-06-12;livrée;3;6211.72;0;7454.06;EUR
CMD-005886;C2024-005886;CLI-02151;SIT-02706;COM-0043;Téléphone;2024-06-06;2024-06-10;2024-06-21;livrée;2;242.74;10;291.29;EUR
CMD-005887;C2024-005887;CLI-01872;SIT-02342;COM-0050;Web;2024-06-06;2024-06-17;;annulée;4;5636.84;0;6764.21;EUR
CMD-005888;C2024-005888;CLI-00399;;COM-0017;Agence;2024-06-06;2024-06-11;2024-06-11;livrée;3;19914.49;0;23897.39;EUR
CMD-005889;C2024-005889;CLI-01090;;COM-0031;Appel d’offres;2024-06-06;2024-06-18;2024-06-20;livrée;1;407.94;0;489.53;EUR
CMD-005890;C2024-005890;CLI-01595;SIT-02005;COM-0026;Téléphone;2024-06-06;2024-06-13;2024-06-17;livrée;6;22070.38;2;26484.46;EUR
CMD-005891;C2024-005891;CLI-01840;SIT-02301;COM-0051;Téléphone;2024-06-06;2024-06-21;2024-06-22;livrée;2;437.99;0;525.59;EUR
CMD-005892;C2024-005892;CLI-02178;SIT-02751;COM-0025;Agence;2024-06-06;2024-06-11;2024-06-09;livrée;6;6933.39;5;8320.07;EUR
CMD-005893;C2024-005893;CLI-02091;SIT-02626;COM-0019;Appel d’offres;2024-06-06;2024-06-18;2024-06-20;livrée;2;27.52;2;33.02;EUR
CMD-005894;C2024-005894;CLI-02285;SIT-02875;COM-0036;Téléphone;2024-06-07;2024-06-12;2024-06-18;livrée;2;1847.57;0;2217.08;EUR
CMD-005895;C2024-005895;CLI-01182;;COM-0049;Appel d’offres;2024-06-07;2024-06-16;2024-06-28;livrée;2;1833.8;0;2200.56;EUR
CMD-005896;C2024-005896;CLI-01872;SIT-02342;COM-0050;Agence;2024-06-07;2024-06-10;2024-06-15;livrée;1;209.28;0;251.14;EUR
CMD-005897;C2024-005897;CLI-02445;SIT-03080;COM-0045;Agence;2024-06-07;2024-06-10;2024-06-22;livrée;2;391.84;0;470.21;EUR
CMD-005898;C2024-005898;CLI-00580;;COM-0029;Appel d’offres;2024-06-07;2024-06-10;2024-06-12;livrée;5;7744.87;0;9293.84;EUR
CMD-005899;C2024-005899;CLI-00562;SIT-00690;COM-0058;Appel d’offres;2024-06-07;2024-06-22;2024-07-02;livrée;2;2646.87;10;3176.24;EUR
CMD-005900;C2024-005900;CLI-02061;SIT-02583;COM-0011;Web;2024-06-07;2024-06-21;2024-06-26;livrée;5;8434.08;0;10120.9;EUR
CMD-005901;C2024-005901;CLI-01351;SIT-01701;COM-0011;Web;2024-06-07;2024-06-15;2024-06-18;livrée;1;5790.88;0;6949.06;EUR
CMD-005902;C2024-005902;CLI-02300;SIT-02888;COM-0043;Agence;2024-06-07;2024-06-22;2024-06-25;livrée;6;7576;0;9091.2;EUR
CMD-005903;C2024-005903;CLI-00332;SIT-00397;COM-0059;Agence;2024-06-07;2024-06-18;2024-06-25;livrée;5;7030.63;0;8436.76;EUR
CMD-005904;C2024-005904;CLI-02142;;COM-0060;Web;07/06/2024;2024-06-22;2024-07-01;livrée;5;3563.55;0;4276.26;EUR
CMD-005905;C2024-005905;CLI-00691;SIT-00853;COM-0053;Web;2024-06-07;2024-06-20;2024-06-20;livrée;3;9022.77;0;10827.32;EUR
CMD-005906;C2024-005906;CLI-01887;;COM-0003;Agence;2024-06-07;2024-06-15;2024-06-24;livrée;4;17405.03;0;20886.04;EUR
CMD-005907;C2024-005907;CLI-02227;SIT-02810;COM-0004;Web;2024-06-07;2024-06-22;2024-06-21;livrée;2;3940.02;0;4728.02;EUR
CMD-005908;C2024-005908;CLI-00437;;COM-0044;Téléphone;2024-06-07;2024-06-20;2024-07-02;livrée;1;2772.81;0;3327.37;EUR
CMD-005909;C2024-005909;CLI-00258;;COM-0016;Téléphone;2024-06-07;2024-06-13;2024-06-17;livrée;1;381.5;0;457.8;EUR
CMD-005910;C2024-005910;CLI-01479;SIT-01860;COM-0031;Agence;2024-06-07;2024-06-21;2024-06-30;livrée;2;854.52;10;1025.42;EUR
CMD-005911;C2024-005911;CLI-01620;SIT-02036;COM-0015;Téléphone;2024-06-07;2024-06-14;2024-06-19;livrée;4;10756.45;0;12907.74;EUR
CMD-005912;C2024-005912;CLI-02046;SIT-02560;COM-0056;Appel d’offres;2024-06-07;2024-06-14;;annulée;1;66.06;5;79.27;EUR
CMD-005913;C2024-005913;CLI-01132;SIT-01401;COM-0002;Agence;2024-06-07;2024-06-18;2024-06-20;livrée;2;5142.56;0;6171.07;EUR
CMD-005914;C2024-005914;CLI-01785;;COM-0057;Web;2024-06-07;2024-06-19;2024-06-27;livrée;5;3434.66;0;4121.59;EUR
CMD-005915;C2024-005915;CLI-02370;SIT-02976;COM-0057;Appel d’offres;2024-06-07;2024-06-12;2024-06-16;livrée;1;46.72;0;56.06;EUR
CMD-005916;C2024-005916;CLI-00803;;COM-0016;Agence;2024-06-07;2024-06-10;2024-06-15;livrée;2;16819.86;0;20183.83;EUR
CMD-005917;C2024-005917;CLI-00819;;COM-0019;Téléphone;2024-06-07;2024-06-17;2024-06-26;livrée;6;6022.14;0;7226.57;EUR
CMD-005918;C2024-005918;CLI-01306;SIT-01635;COM-0028;Appel d’offres;2024-06-07;2024-06-13;2024-06-17;livrée;1;599.46;0;719.35;EUR
CMD-005919;C2024-005919;CLI-02387;SIT-02999;COM-0004;Agence;2024-06-07;2024-06-22;2024-07-02;livrée;1;353.46;0;424.15;EUR
CMD-005920;C2024-005920;CLI-01083;SIT-01348;COM-0009;Partenaire;2024-06-07;2024-06-19;2024-06-27;livrée;1;455.26;0;546.31;EUR
CMD-005921;C2024-005921;CLI-00168;SIT-00214;COM-0039;Téléphone;2024-06-07;2024-06-19;2024-06-27;livrée;1;1567.98;0;1881.58;EUR
CMD-005922;C2024-005922;CLI-02246;SIT-02832;COM-0023;Partenaire;2024-06-08;2024-06-15;2024-06-20;livrée;3;2631.26;0;3157.51;EUR
CMD-005923;C2024-005923;CLI-00813;SIT-01000;COM-0050;Partenaire;2024-06-08;2024-06-21;2024-07-01;livrée;4;8775.16;0;10530.19;EUR
CMD-005924;C2024-005924;CLI-01462;SIT-01844;COM-0019;Téléphone;2024-06-08;2024-06-23;2024-06-24;livrée;4;913.66;0;1096.39;EUR
CMD-005925;C2024-005925;CLI-00091;SIT-00103;COM-0029;Agence;2024-06-08;2024-06-15;2024-06-24;livrée;4;15937.43;0;19124.92;EUR
CMD-005926;C2024-005926;CLI-02371;SIT-02977;COM-0009;Web;2024-06-08;2024-06-18;2024-06-27;livrée;4;7918.18;0;9501.82;EUR
CMD-005927;C2024-005927;CLI-00266;SIT-00328;COM-0001;Web;2024-06-09;2024-06-18;2024-06-24;livrée;1;85.5;2;102.6;EUR
CMD-005928;C2024-005928;CLI-00022;;COM-0005;Téléphone;2024-06-09;2024-06-13;2024-06-17;livrée;1;1414.4;0;1697.28;EUR
CMD-005929;C2024-005929;CLI-02492;SIT-03131;COM-0018;Téléphone;2024-06-09;2024-06-19;2024-06-30;livrée;5;4690.73;0;5628.88;EUR
CMD-005930;C2024-005930;CLI-00066;SIT-00079;COM-0010;Appel d’offres;2024-06-09;2024-06-12;2024-06-14;livrée;1;392.25;5;470.7;EUR
CMD-005931;C2024-005931;CLI-00155;SIT-00195;COM-0003;Web;2024-06-09;2024-06-13;2024-06-12;livrée;3;399.49;0;479.39;EUR
CMD-005932;C2024-005932;CLI-00146;SIT-00184;COM-0057;Web;2024-06-09;2024-06-16;2024-06-25;livrée;4;8341.27;0;10009.52;EUR
CMD-005933;C2024-005933;CLI-02190;SIT-02773;COM-0044;Partenaire;09/06/2024;2024-06-23;2024-06-21;livrée;3;314.99;0;377.99;EUR
CMD-005934;C2024-005934;CLI-02286;SIT-02876;COM-0049;Web;2024-06-09;2024-06-14;2024-06-25;livrée;3;1796.36;0;2155.63;EUR
CMD-005935;C2024-005935;CLI-00815;SIT-01003;COM-0059;Agence;2024-06-09;2024-06-15;;annulée;2;2811.57;10;3373.88;EUR
CMD-005936;C2024-005936;CLI-01599;SIT-02010;COM-0004;Partenaire;2024-06-09;2024-06-14;2024-06-22;livrée;1;30.21;0;36.25;EUR
CMD-005937;C2024-005937;CLI-00126;SIT-00152;COM-0014;Téléphone;2024-06-09;2024-06-24;2024-06-25;livrée;2;1058.03;0;1269.64;EUR
CMD-005938;C2024-005938;CLI-00408;SIT-00497;COM-0040;Web;2024-06-10;2024-06-22;2024-07-04;livrée;1;851.58;0;1021.9;EUR
CMD-005939;C2024-005939;CLI-00556;SIT-00681;COM-0054;Web;2024-06-10;2024-06-24;2024-07-04;livrée;1;307.01;0;368.41;EUR
CMD-005940;C2024-005940;CLI-00926;;COM-0017;Appel d’offres;2024-06-10;2024-06-17;2024-06-18;livrée;2;163.77;0;196.52;EUR
CMD-005941;C2024-005941;CLI-01240;SIT-01547;COM-0019;Partenaire;2024-06-10;2024-06-17;;annulée;4;9345.06;0;11214.07;EUR
CMD-005942;C2024-005942;CLI-02070;SIT-02598;COM-0001;Téléphone;10/06/2024;2024-06-19;2024-06-27;livrée;2;6215.21;0;7458.25;EUR
CMD-005943;C2024-005943;CLI-01215;SIT-01514;COM-0013;Web;2024-06-10;2024-06-21;2024-06-25;livrée;1;72.66;0;87.19;EUR
CMD-005944;C2024-005944;CLI-01230;SIT-01536;COM-0005;Téléphone;2024-06-10;2024-06-14;2024-06-23;livrée;2;2247.39;0;2696.87;EUR
CMD-005945;C2024-005945;CLI-00982;SIT-01223;COM-0038;Téléphone;2024-06-10;2024-06-19;2024-06-17;livrée;1;14.56;0;17.47;EUR
CMD-005946;C2024-005946;CLI-01481;SIT-01862;COM-0018;Web;2024-06-10;2024-06-20;2024-06-28;livrée;1;304.92;0;365.9;EUR
CMD-005947;C2024-005947;CLI-01700;;COM-0033;Appel d’offres;2024-06-10;2024-06-18;2024-06-28;livrée;3;7021.59;0;8425.91;EUR
CMD-005948;C2024-005948;CLI-01400;SIT-01765;COM-0049;Appel d’offres;2024-06-10;2024-06-13;2024-06-17;livrée;4;23708.94;0;28450.73;EUR
CMD-005949;C2024-005949;CLI-01149;;COM-0032;Partenaire;2024-06-10;2024-06-13;2024-06-20;livrée;1;203.34;0;244.01;EUR
CMD-005950;C2024-005950;CLI-00616;SIT-00748;COM-0042;Agence;2024-06-10;2024-06-13;2024-06-18;livrée;1;234.22;5;281.06;EUR
CMD-005951;C2024-005951;CLI-00792;;COM-0040;Téléphone;2024-06-10;2024-06-15;2024-06-17;livrée;4;3892.65;0;4671.18;EUR
CMD-005952;C2024-005952;CLI-00513;SIT-00629;COM-0044;Téléphone;2024-06-10;2024-06-24;2024-07-05;livrée;1;2193.03;5;2631.64;EUR
CMD-005953;C2024-005953;CLI-00740;SIT-00916;COM-0043;Agence;2024-06-10;2024-06-15;2024-06-26;livrée;3;7991.14;0;9589.37;EUR
CMD-005954;C2024-005954;CLI-01455;SIT-01832;COM-0049;Partenaire;2024-06-10;2024-06-13;2024-06-19;livrée;1;112.07;0;134.48;EUR
CMD-005955;C2024-005955;CLI-01341;SIT-01687;COM-0030;Agence;2024-06-10;2024-06-25;2024-07-06;livrée;1;4470.66;2;5364.79;EUR
CMD-005956;C2024-005956;CLI-00485;;COM-0053;Agence;2024-06-10;2024-06-25;2024-07-02;livrée;5;1810.2;0;2172.24;EUR
CMD-005957;C2024-005957;CLI-01572;;COM-0024;Partenaire;2024-06-10;2024-06-21;2024-06-30;livrée;3;10771.36;2;12925.63;EUR
CMD-005958;C2024-005958;CLI-02405;;COM-0029;Web;2024-06-10;2024-06-24;2024-06-28;livrée;1;47.23;0;56.68;EUR
CMD-005959;C2024-005959;CLI-02436;SIT-03062;COM-0051;Appel d’offres;2024-06-10;2024-06-22;2024-06-25;livrée;3;1076.38;0;1291.66;EUR
CMD-005960;C2024-005960;CLI-00579;SIT-00713;COM-0010;Agence;2024-06-10;2024-06-13;2024-06-23;livrée;2;8199.83;0;9839.8;EUR
CMD-005961;C2024-005961;CLI-01031;SIT-01284;COM-0058;Agence;2024-06-10;2024-06-20;2024-06-23;livrée;2;492.82;2;591.38;EUR
CMD-005962;C2024-005962;CLI-01602;SIT-02018;COM-0030;Agence;2024-06-10;2024-06-17;2024-06-15;livrée;2;17454.61;0;20945.53;EUR
CMD-005963;C2024-005963;CLI-01444;SIT-01821;COM-0014;Partenaire;2024-06-11;2024-06-19;2024-06-26;livrée;2;167.83;0;201.4;EUR
CMD-005964;C2024-005964;CLI-00458;;COM-0039;Web;2024-06-11;2024-06-21;2024-06-20;livrée;2;3366.9;5;4040.28;EUR
CMD-005965;C2024-005965;CLI-99747;;COM-0024;Partenaire;2024-06-11;2024-06-22;2024-07-04;livrée;2;1956.82;2;2348.18;EUR
CMD-005966;C2024-005966;CLI-02119;;COM-0037;Appel d’offres;2024-06-11;2024-06-18;2024-06-28;livrée;3;23694.93;5;28433.92;EUR
CMD-005967;C2024-005967;CLI-02405;;COM-0029;Téléphone;2024-06-11;2024-06-14;2024-06-22;livrée;4;2183.19;0;2619.83;EUR
CMD-005968;C2024-005968;CLI-00188;SIT-00239;COM-0013;Web;2024-06-11;2024-06-18;2024-06-25;livrée;3;6857.09;0;8228.51;EUR
CMD-005969;C2024-005969;CLI-00030;SIT-00027;COM-0016;Agence;2024-06-11;2024-06-22;2024-06-24;livrée;3;36678.25;0;44013.9;EUR
CMD-005970;C2024-005970;CLI-01290;SIT-01617;COM-0059;Agence;2024-06-11;2024-06-17;2024-06-24;livrée;2;2382.99;0;2859.59;EUR
CMD-005971;C2024-005971;CLI-01561;;COM-0012;Web;2024-06-11;2024-06-18;2024-06-18;livrée;2;118.09;0;141.71;EUR
CMD-005972;C2024-005972;CLI-01917;;COM-0047;Téléphone;2024-06-11;2024-06-21;2024-06-23;livrée;4;8580.78;0;10296.94;EUR
CMD-005973;C2024-005973;CLI-00456;SIT-00554;COM-0020;Appel d’offres;2024-06-11;2024-06-24;2024-06-25;livrée;1;-25.99;2;-31.19;EUR
CMD-005974;C2024-005974;CLI-01952;SIT-02433;COM-0018;Web;2024-06-11;2024-06-14;2024-06-25;livrée;2;381.72;2;458.06;EUR
CMD-005975;C2024-005975;CLI-01273;SIT-01586;COM-0004;Partenaire;11/06/2024;2024-06-20;2024-06-18;livrée;4;120.43;0;144.52;EUR
CMD-005976;C2024-005976;CLI-01714;;COM-0054;Web;2024-06-11;2024-06-25;2024-06-23;livrée;1;179.62;0;215.54;EUR
CMD-005977;C2024-005977;CLI-01947;SIT-02427;COM-0024;Appel d’offres;2024-06-11;2024-06-16;2024-06-21;livrée;1;32.32;2;38.78;EUR
CMD-005978;C2024-005978;CLI-01932;;COM-0031;Agence;2024-06-11;2024-06-25;2024-06-26;livrée;2;1214.24;0;1457.09;EUR
CMD-005979;C2024-005979;CLI-02145;SIT-02700;COM-0003;Téléphone;2024-06-11;2024-06-20;2024-07-01;livrée;3;10409.81;0;12491.77;EUR
CMD-005980;C2024-005980;CLI-01917;;COM-0047;Partenaire;2024-06-11;2024-06-19;2024-06-26;livrée;3;1347.39;2;1616.87;EUR
CMD-005981;C2024-005981;CLI-01900;SIT-02370;COM-0033;Téléphone;2024-06-11;2024-06-23;2024-06-21;livrée;1;100.17;0;120.2;EUR
CMD-005982;C2024-005982;CLI-02027;SIT-02536;COM-0039;Appel d’offres;2024-06-11;2024-06-24;2024-06-29;livrée;1;16690.46;0;20028.55;EUR
CMD-005983;C2024-005983;CLI-00808;SIT-00992;COM-0011;Téléphone;2024-06-11;2024-06-19;2024-06-27;livrée;1;1687.09;0;2024.51;EUR
CMD-005984;C2024-005984;CLI-01581;SIT-01986;COM-0017;Téléphone;2024-06-11;2024-06-16;2024-06-22;livrée;1;607.36;2;728.83;EUR
CMD-005985;C2024-005985;CLI-00244;;COM-0006;Appel d’offres;2024-06-11;2024-06-18;2024-06-24;livrée;5;49957.62;0;59949.14;EUR
CMD-005986;C2024-005986;CLI-00422;SIT-00511;COM-0050;Partenaire;2024-06-11;2024-06-21;2024-06-23;livrée;1;3.92;0;4.7;EUR
