id_releve;id_site;horodatage;energie_kwh;puissance_max_kw;temperature_c;qualite_mesure
REL-0008461;SIT-00001;2026-08-31 05:00:00;20.65;40.7;17.6;valide
REL-0008462;SIT-00001;2026-08-31 07:00:00;52.59;99.4;18.3;valide
REL-0008463;SIT-00001;2026-08-31 08:00:00;98.91;182.4;21.3;valide
REL-0008464;SIT-00001;2026-08-31 09:00:00;96.37;136.2;22.3;valide
REL-0008465;SIT-00001;2026-08-31 10:00:00;99.79;183.3;23.6;valide
REL-0008466;SIT-00001;2026-08-31 11:00:00;97.23;169.4;22;valide
REL-0008467;SIT-00001;2026-08-31 12:00:00;86.58;126;20.5;valide
REL-0008468;SIT-00001;2026-08-31 13:00:00;81.22;151.7;24.8;valide
REL-0008469;SIT-00001;2026-08-31 14:00:00;93.09;139.2;21.7;valide
REL-0008470;SIT-00001;2026-08-31 15:00:00;98.56;152.6;21.2;valide
REL-0008471;SIT-00001;2026-08-31 16:00:00;100.47;171.7;19.6;valide
REL-0008472;SIT-00001;2026-08-31 17:00:00;102.92;226.2;19;valide
REL-0008473;SIT-00001;2026-08-31 18:00:00;54.04;81.1;20;valide
REL-0008474;SIT-00001;2026-08-31 19:00:00;56.94;111;18.9;valide
REL-0008475;SIT-00001;2026-08-31 20:00:00;56.24;110.1;18.3;valide
REL-0008476;SIT-00001;2026-08-31 21:00:00;26.98;54.4;17.9;valide
REL-0008477;SIT-00001;2026-08-31 22:00:00;27.42;44.9;13.8;valide
REL-0008478;SIT-00001;2026-08-31 23:00:00;31.17;50.6;15.4;valide
REL-0008479;SIT-00001;2026-09-01 00:00:00;21.77;46.7;15;valide
REL-0008480;SIT-00001;2026-09-01 01:00:00;22.48;44.5;16.1;valide
REL-0008481;SIT-00001;2026-09-01 02:00:00;22.27;40.3;14.6;valide
REL-0008482;SIT-00001;2026-09-01 03:00:00;19.98;38.7;15.9;valide
REL-0008483;SIT-00001;2026-09-01 04:00:00;21.47;39.6;15;valide
REL-0008484;SIT-00001;2026-09-01 05:00:00;22.41;36;15.8;valide
REL-0008485;SIT-00001;2026-09-01 06:00:00;51.45;110.4;18;valide
REL-0008486;SIT-00001;2026-09-01 07:00:00;56.97;104.3;20.6;valide
REL-0008487;SIT-00001;2026-09-01 08:00:00;97.4;175.2;21.4;valide
REL-0008488;SIT-00001;2026-09-01 09:00:00;93.54;201.4;21.3;valide
REL-0008489;SIT-00001;2026-09-01 10:00:00;91.84;156.7;24.3;valide
REL-0008490;SIT-00001;2026-09-01 11:00:00;90.2;139.1;23.5;valide
REL-0008491;SIT-00001;2026-09-01 12:00:00;89.11;133.4;22;valide
REL-0008492;SIT-00001;2026-09-01 13:00:00;87.97;129.5;24.2;valide
REL-0008493;SIT-00001;2026-09-01 14:00:00;103.81;180;20.3;valide
REL-0008494;SIT-00001;2026-09-01 15:00:00;105.18;203;20.3;valide
REL-0008495;SIT-00001;2026-09-01 16:00:00;94.46;204.5;21.2;valide
REL-0008496;SIT-00001;2026-09-01 17:00:00;100.36;169.9;22.7;valide
REL-0008497;SIT-00001;2026-09-01 18:00:00;61.06;97.5;20.8;valide
REL-0008498;SIT-00001;2026-09-01 19:00:00;57.76;96.8;16.8;valide
REL-0008499;SIT-00001;2026-09-01 20:00:00;56.37;123.7;16.1;valide
REL-0008500;SIT-00001;2026-09-01 21:00:00;27.53;39.1;15;valide
REL-0008501;SIT-00001;2026-09-01 22:00:00;28.73;44.1;14.8;valide
REL-0008502;SIT-00001;2026-09-01 23:00:00;27.94;44.9;16.6;valide
REL-0008503;SIT-00001;2026-09-02 00:00:00;20.95;31;14.5;valide
REL-0008504;SIT-00001;2026-09-02 01:00:00;20.8;32.9;15.2;valide
REL-0008505;SIT-00001;2026-09-02 02:00:00;21.93;47.5;14.7;valide
REL-0008506;SIT-00001;2026-09-02 03:00:00;22.01;41.7;15.8;estimée
REL-0008507;SIT-00001;2026-09-02 04:00:00;22.35;40;15.1;valide
REL-0008508;SIT-00001;2026-09-02 05:00:00;22.48;47.8;17.6;estimée
REL-0008509;SIT-00001;2026-09-02 06:00:00;54.65;90.5;19.1;valide
REL-0008510;SIT-00001;2026-09-02 07:00:00;51.56;90.4;19.3;valide
REL-0008511;SIT-00001;2026-09-02 08:00:00;102.56;169.1;20.6;valide
REL-0008512;SIT-00001;2026-09-02 09:00:00;96.05;178;22.7;valide
REL-0008513;SIT-00001;2026-09-02 10:00:00;92.41;154.5;22.3;valide
REL-0008514;SIT-00001;2026-09-02 11:00:00;104.31;199.2;23.8;valide
REL-0008515;SIT-00001;2026-09-02 12:00:00;80.04;122.2;21.5;valide
REL-0008516;SIT-00001;2026-09-02 13:00:00;78.47;153.4;20.8;valide
REL-0008517;SIT-00001;2026-09-02 14:00:00;91.59;158.7;21.7;valide
REL-0008518;SIT-00001;2026-09-02 15:00:00;104.12;185;18.9;valide
REL-0008519;SIT-00001;2026-09-02 16:00:00;98.49;193.2;19.3;valide
REL-0008520;SIT-00001;2026-09-02 17:00:00;98.77;170.3;17.6;valide
REL-0008521;SIT-00001;2026-09-02 18:00:00;56.51;101.7;18.7;valide
REL-0008522;SIT-00001;2026-09-02 19:00:00;62.75;124.5;16.8;valide
REL-0008523;SIT-00001;2026-09-02 20:00:00;56.43;99;14.1;valide
REL-0008524;SIT-00001;2026-09-02 21:00:00;31.38;61.9;16.7;valide
REL-0008525;SIT-00001;2026-09-02 22:00:00;28.59;48.1;13.7;valide
REL-0008526;SIT-00001;2026-09-02 23:00:00;28.85;44.1;14.4;valide
REL-0008527;SIT-00001;2026-09-03 00:00:00;22.77;47.9;13.4;valide
REL-0008528;SIT-00001;2026-09-03 01:00:00;20.16;34.4;15.6;valide
REL-0008529;SIT-00001;2026-09-03 02:00:00;20.58;34.6;12.7;valide
REL-0008530;SIT-00001;2026-09-03 03:00:00;23.27;44.7;16.1;valide
REL-0008531;SIT-00001;2026-09-03 04:00:00;22.92;47.9;16.2;valide
REL-0008532;SIT-00001;2026-09-03 05:00:00;22.72;38;16.2;valide
REL-0008533;SIT-00001;2026-09-03 06:00:00;52.46;89.2;18.8;valide
REL-0008534;SIT-00001;2026-09-03 07:00:00;55.3;83.4;19.2;valide
REL-0008535;SIT-00001;2026-09-03 08:00:00;105.78;178.1;21.3;valide
REL-0008536;SIT-00001;2026-09-03 09:00:00;104.43;198.9;20.3;valide
REL-0008537;SIT-00001;2026-09-03 10:00:00;101.9;156.5;21.4;valide
REL-0008538;SIT-00001;2026-09-03 11:00:00;96.07;160.5;23.7;valide
REL-0008539;SIT-00001;2026-09-03 12:00:00;78.51;169.2;22.5;valide
REL-0008540;SIT-00001;2026-09-03 13:00:00;80.25;164.5;23.1;valide
REL-0008541;SIT-00001;2026-09-03 14:00:00;91.85;193.6;23.7;valide
REL-0008542;SIT-00001;2026-09-03 15:00:00;95.57;179.5;20;valide
REL-0008543;SIT-00001;2026-09-03 16:00:00;95.55;134.7;19.2;valide
REL-0008544;SIT-00001;2026-09-03 17:00:00;93.16;164.1;21.7;valide
REL-0008545;SIT-00001;2026-09-03 18:00:00;57.98;81.6;17.4;valide
REL-0008546;SIT-00001;2026-09-03 19:00:00;56.29;121.1;17.3;valide
REL-0008547;SIT-00001;2026-09-03 20:00:00;57.76;106;16.3;valide
REL-0008548;SIT-00001;2026-09-03 21:00:00;27.74;60.6;15;valide
REL-0008549;SIT-00001;2026-09-03 22:00:00;28.96;58.3;15.1;valide
REL-0008550;SIT-00001;2026-09-03 23:00:00;31.12;63.7;15;estimée
REL-0008551;SIT-00001;2026-09-04 00:00:00;20.18;43.2;14.4;valide
REL-0008552;SIT-00001;2026-09-04 01:00:00;22.54;48.4;12.9;valide
REL-0008553;SIT-00001;2026-09-04 02:00:00;20.27;31.8;12.5;valide
REL-0008554;SIT-00001;2026-09-04 03:00:00;21.09;43.8;15.8;valide
REL-0008555;SIT-00001;2026-09-04 04:00:00;22.18;38.2;16.4;valide
REL-0008556;SIT-00001;2026-09-04 05:00:00;22.4;41.7;16.8;valide
REL-0008557;SIT-00001;2026-09-04 06:00:00;51.06;84.3;20.1;valide
REL-0008558;SIT-00001;2026-09-04 07:00:00;53.51;115.5;20.2;valide
REL-0008559;SIT-00001;2026-09-04 08:00:00;95.38;189.5;19.4;valide
REL-0008560;SIT-00001;2026-09-04 09:00:00;99.28;149.9;22.8;valide
REL-0008561;SIT-00001;2026-09-04 10:00:00;104.5;161;22.1;valide
REL-0008562;SIT-00001;2026-09-04 11:00:00;100.12;179.7;23.2;valide
REL-0008563;SIT-00001;2026-09-04 12:00:00;86.53;157.6;22.5;valide
REL-0008564;SIT-00001;2026-09-04 13:00:00;79.01;143.6;21.7;valide
REL-0008565;SIT-00001;2026-09-04 14:00:00;93.33;171.9;21.7;valide
REL-0008566;SIT-00001;2026-09-04 15:00:00;93.07;150.8;19.7;valide
REL-0008567;SIT-00001;2026-09-04 16:00:00;99.52;189.1;21.3;valide
REL-0008568;SIT-00001;2026-09-04 17:00:00;96.29;142.6;20.3;valide
REL-0008569;SIT-00001;2026-09-04 18:00:00;62.04;127.6;17.3;valide
REL-0008570;SIT-00001;2026-09-04 19:00:00;54.95;111.4;17.2;valide
REL-0008571;SIT-00001;2026-09-04 20:00:00;63.36;111.3;17.6;valide
REL-0008572;SIT-00001;2026-09-04 21:00:00;27.55;42.1;15.6;valide
REL-0008573;SIT-00001;2026-09-04 22:00:00;30.16;50.8;13.7;estimée
REL-0008574;SIT-00001;2026-09-04 23:00:00;30.3;42.7;14.6;valide
REL-0008575;SIT-00001;2026-09-05 00:00:00;8.42;13.9;14.2;valide
REL-0008576;SIT-00001;2026-09-05 01:00:00;8.21;17.4;13;valide
REL-0008577;SIT-00001;2026-09-05 02:00:00;9.27;17.6;15.4;valide
REL-0008578;SIT-00001;2026-09-05 03:00:00;8.07;13;15.5;valide
REL-0008579;SIT-00001;2026-09-05 04:00:00;9.04;15.4;15.7;estimée
REL-0008580;SIT-00001;2026-09-05 05:00:00;9.07;14.2;18.2;valide
REL-0008581;SIT-00001;2026-09-05 06:00:00;20.55;38;19.2;valide
REL-0008582;SIT-00001;2026-09-05 07:00:00;20.38;37.1;19.8;estimée
REL-0008583;SIT-00001;2026-09-05 08:00:00;40.98;86;20.6;valide
REL-0008584;SIT-00001;2026-09-05 10:00:00;41.09;63.8;21;valide
REL-0008585;SIT-00001;2026-09-05 11:00:00;38.71;79.4;23.2;valide
REL-0008586;SIT-00001;2026-09-05 12:00:00;31.77;55.1;21;valide
REL-0008587;SIT-00001;2026-09-05 13:00:00;33.8;72.5;20.1;valide
REL-0008588;SIT-00001;2026-09-05 14:00:00;38.91;67.5;21.4;valide
REL-0008589;SIT-00001;2026-09-05 15:00:00;40.04;75.8;21.7;valide
REL-0008590;SIT-00001;2026-09-05 16:00:00;37.25;54.8;21;valide
REL-0008591;SIT-00001;2026-09-05 17:00:00;36.68;51.7;18.9;valide
REL-0008592;SIT-00001;2026-09-05 18:00:00;23.77;37.6;18;valide
REL-0008593;SIT-00001;2026-09-05 19:00:00;25.44;48.1;17.5;valide
REL-0008594;SIT-00001;2026-09-05 20:00:00;25.05;47.9;16;valide
REL-0008595;SIT-00001;2026-09-05 21:00:00;11.33;16.1;15.3;valide
REL-0008596;SIT-00001;2026-09-05 22:00:00;11.92;24.9;15.2;estimée
REL-0008597;SIT-00001;2026-09-05 23:00:00;12.58;23;12.6;valide
REL-0008598;SIT-00001;2026-09-06 00:00:00;8.94;17.3;13.9;valide
REL-0008599;SIT-00001;2026-09-06 01:00:00;8.88;17.2;15.7;valide
REL-0008600;SIT-00001;2026-09-06 02:00:00;8.82;13.3;13.4;valide
REL-0008601;SIT-00001;2026-09-06 03:00:00;8.15;12.7;15.4;valide
REL-0008602;SIT-00001;2026-09-06 04:00:00;9.23;18.1;14.2;valide
REL-0008603;SIT-00001;2026-09-06 05:00:00;8.45;14.9;15.3;valide
REL-0008604;SIT-00001;2026-09-06 06:00:00;21.05;37;16.9;valide
REL-0008605;SIT-00001;2026-09-06 07:00:00;23.77;48.3;19.6;valide
REL-0008606;SIT-00001;2026-09-06 08:00:00;39.09;61.2;20.7;valide
REL-0008607;SIT-00001;2026-09-06 09:00:00;41.23;81.6;21.2;valide
REL-0008608;SIT-00001;2026-09-06 10:00:00;40.97;57.8;19.2;valide
REL-0008609;SIT-00001;2026-09-06 11:00:00;38.65;57;22.8;valide
REL-0008610;SIT-00001;2026-09-06 12:00:00;34.71;73;22;valide
REL-0008611;SIT-00001;2026-09-06 13:00:00;34.38;64.2;21.9;valide
REL-0008612;SIT-00001;2026-09-06 14:00:00;41.93;67.9;22.5;valide
REL-0008613;SIT-00001;2026-09-06 15:00:00;38.88;82.7;22.7;valide
REL-0008614;SIT-00001;2026-09-06 16:00:00;43.12;77.4;19.8;valide
REL-0008615;SIT-00001;2026-09-06 17:00:00;42.12;70.7;19;valide
REL-0008616;SIT-00001;2026-09-06 17:00:00;42.12;70.7;19;valide
REL-0008617;SIT-00001;2026-09-06 18:00:00;24.31;50.2;17.1;valide
REL-0008618;SIT-00001;2026-09-06 19:00:00;23.17;46;16.3;valide
REL-0008619;SIT-00001;2026-09-06 20:00:00;22.16;44.4;15.3;valide
REL-0008620;SIT-00001;2026-09-06 21:00:00;11.86;17.1;13.9;valide
REL-0008621;SIT-00001;2026-09-06 22:00:00;12.13;18.2;14.6;valide
REL-0008622;SIT-00001;2026-09-07 00:00:00;22.14;35.8;14.5;valide
REL-0008623;SIT-00001;2026-09-07 01:00:00;21.57;34.9;14.7;valide
REL-0008624;SIT-00001;2026-09-07 02:00:00;21.84;39.2;10.6;valide
REL-0008625;SIT-00001;2026-09-07 03:00:00;22.14;32.6;15.7;valide
REL-0008626;SIT-00001;2026-09-07 04:00:00;21.32;39.3;14.8;valide
REL-0008627;SIT-00001;2026-09-07 05:00:00;21.22;40.8;15.8;valide
REL-0008628;SIT-00001;2026-09-07 06:00:00;55.18;102.7;14.9;estimée
REL-0008629;SIT-00001;2026-09-07 07:00:00;53.23;103.1;17.5;valide
REL-0008630;SIT-00001;2026-09-07 08:00:00;100.18;204.1;19;valide
REL-0008631;SIT-00001;2026-09-07 09:00:00;93.63;138.7;22.1;valide
REL-0008632;SIT-00001;2026-09-07 10:00:00;92.8;168.2;21;valide
REL-0008633;SIT-00001;2026-09-07 11:00:00;99.64;155.9;21.6;valide
REL-0008634;SIT-00001;2026-09-07 12:00:00;87.56;147.9;18.8;valide
REL-0008635;SIT-00001;2026-09-07 13:00:00;80.04;170.8;22.7;valide
REL-0008636;SIT-00001;2026-09-07 14:00:00;99.77;187.9;21.2;valide
REL-0008637;SIT-00001;2026-09-07 15:00:00;100.57;157.2;23.4;valide
REL-0008638;SIT-00001;2026-09-07 16:00:00;99.81;143.7;19.7;valide
REL-0008639;SIT-00001;2026-09-07 17:00:00;107.94;161.2;19.8;valide
REL-0008640;SIT-00001;2026-09-07 18:00:00;64.21;107.3;16.8;valide
REL-0008641;SIT-00001;2026-09-07 19:00:00;57.89;121;15.8;estimée
REL-0008642;SIT-00001;2026-09-07 20:00:00;59.84;113;15.1;valide
REL-0008643;SIT-00001;2026-09-07 21:00:00;32.35;63.2;16.4;valide
REL-0008644;SIT-00001;2026-09-07 22:00:00;28.25;60.9;12.9;valide
REL-0008645;SIT-00001;2026-09-07 23:00:00;29.32;47.6;13.4;valide
REL-0008646;SIT-00001;2026-09-08 00:00:00;20.59;32;12.9;valide
REL-0008647;SIT-00001;2026-09-08 01:00:00;20.86;39.2;12.7;valide
REL-0008648;SIT-00001;2026-09-08 02:00:00;21.79;35.5;14.1;valide
REL-0008649;SIT-00001;2026-09-08 03:00:00;21.02;42.2;14.5;valide
REL-0008650;SIT-00001;2026-09-08 04:00:00;23.77;44.2;17.6;valide
REL-0008651;SIT-00001;2026-09-08 05:00:00;21.16;42.7;14.5;valide
REL-0008652;SIT-00001;2026-09-08 06:00:00;53.18;110.3;17;valide
REL-0008653;SIT-00001;2026-09-08 07:00:00;59.89;129;19.3;valide
REL-0008654;SIT-00001;2026-09-08 08:00:00;93.54;200.3;20.2;valide
REL-0008655;SIT-00001;2026-09-08 09:00:00;101.94;191.7;21;valide
REL-0008656;SIT-00001;2026-09-08 10:00:00;93.26;188.7;22.5;valide
REL-0008657;SIT-00001;2026-09-08 11:00:00;96.22;150;20.5;valide
REL-0008658;SIT-00001;2026-09-08 12:00:00;86.68;139.3;24.2;valide
REL-0008659;SIT-00001;2026-09-08 13:00:00;90.81;155.4;20.7;valide
REL-0008660;SIT-00001;2026-09-08 14:00:00;106.29;177.4;19.3;valide
REL-0008661;SIT-00001;2026-09-08 15:00:00;96.99;198.8;21.2;estimée
REL-0008662;SIT-00001;2026-09-08 16:00:00;95.13;177.1;20.2;valide
REL-0008663;SIT-00001;2026-09-08 17:00:00;103.1;147.3;19.4;valide
REL-0008664;SIT-00001;2026-09-08 18:00:00;61.03;103.7;17.6;valide
REL-0008665;SIT-00001;2026-09-08 19:00:00;62.02;130.1;15.4;valide
REL-0008666;SIT-00001;2026-09-08 20:00:00;59.61;99;17.5;valide
REL-0008667;SIT-00001;2026-09-08 21:00:00;31.52;67.6;15.2;valide
REL-0008668;SIT-00001;2026-09-08 22:00:00;32.33;70.7;13.7;valide
REL-0008669;SIT-00001;2026-09-08 23:00:00;31.27;53.7;13.8;valide
REL-0008670;SIT-00001;2026-09-09 00:00:00;20.65;39.6;14.5;valide
REL-0008671;SIT-00001;2026-09-09 01:00:00;21.98;37.5;13.6;valide
REL-0008672;SIT-00001;2026-09-09 02:00:00;22.34;35.7;12.3;estimée
REL-0008673;SIT-00001;2026-09-09 03:00:00;23.77;51.2;12.8;valide
REL-0008674;SIT-00001;2026-09-09 04:00:00;22.17;41.9;13.3;valide
REL-0008675;SIT-00001;2026-09-09 05:00:00;21.89;31.5;15.1;valide
REL-0008676;SIT-00001;2026-09-09 06:00:00;52.86;88.8;18.2;valide
REL-0008677;SIT-00001;2026-09-09 07:00:00;53.12;106.7;16.7;valide
REL-0008678;SIT-00001;2026-09-09 08:00:00;100.17;175.9;21.4;valide
REL-0008679;SIT-00001;2026-09-09 09:00:00;109.43;240.6;21.6;valide
REL-0008680;SIT-00001;2026-09-09 10:00:00;104.45;216.4;19.4;valide
REL-0008681;SIT-00001;2026-09-09 11:00:00;99.86;214.1;21.2;valide
REL-0008682;SIT-00001;2026-09-09 12:00:00;87.34;181;19.6;valide
REL-0008683;SIT-00001;2026-09-09 13:00:00;85.11;128;20.8;valide
REL-0008684;SIT-00001;2026-09-09 14:00:00;106.1;225;19.6;valide
REL-0008685;SIT-00001;2026-09-09 15:00:00;93.93;173.7;18.8;valide
REL-0008686;SIT-00001;2026-09-09 16:00:00;107.9;215.1;20.9;valide
REL-0008687;SIT-00001;2026-09-09 17:00:00;107.72;175.9;18.1;valide
REL-0008688;SIT-00001;2026-09-09 18:00:00;61.88;133.6;15.7;valide
REL-0008689;SIT-00001;2026-09-09 19:00:00;65.47;132.9;16.8;valide
REL-0008690;SIT-00001;2026-09-09 20:00:00;59.97;101.6;14.2;valide
REL-0008691;SIT-00001;2026-09-09 21:00:00;32.81;68.1;13.4;valide
REL-0008692;SIT-00001;2026-09-09 22:00:00;31.55;59.3;15.9;valide
REL-0008693;SIT-00001;2026-09-09 23:00:00;32.17;66;13.3;valide
REL-0008694;SIT-00002;2025-09-10 00:00:00;6.61;12.1;13.1;valide
REL-0008695;SIT-00002;2025-09-10 01:00:00;6.41;12.3;14.4;valide
REL-0008696;SIT-00002;2025-09-10 02:00:00;6.21;11.3;13.4;valide
REL-0008697;SIT-00002;2025-09-10 03:00:00;6.51;13.8;14.5;valide
REL-0008698;SIT-00002;2025-09-10 04:00:00;6.82;13.3;13.3;valide
REL-0008699;SIT-00002;2025-09-10 05:00:00;6.79;10.8;15.5;valide
REL-0008700;SIT-00002;2025-09-10 06:00:00;17.11;36.5;18.4;valide
REL-0008701;SIT-00002;2025-09-10 07:00:00;17.95;27.6;19.8;valide
REL-0008702;SIT-00002;2025-09-10 08:00:00;29.74;61;20;valide
REL-0008703;SIT-00002;2025-09-10 09:00:00;29.85;54.5;20.4;valide
REL-0008704;SIT-00002;2025-09-10 10:00:00;30.84;53.1;18.9;valide
REL-0008705;SIT-00002;2025-09-10 11:00:00;30.75;55.2;21.2;valide
REL-0008706;SIT-00002;2025-09-10 12:00:00;26.84;56.8;21.6;valide
REL-0008707;SIT-00002;2025-09-10 13:00:00;23.76;37.1;22.9;valide
REL-0008708;SIT-00002;2025-09-10 14:00:00;28.26;60.8;22.8;valide
REL-0008709;SIT-00002;2025-09-10 15:00:00;28.06;61.7;19.5;valide
REL-0008710;SIT-00002;2025-09-10 16:00:00;29.25;54.5;18.5;valide
REL-0008711;SIT-00002;2025-09-10 17:00:00;31.27;68.6;18.5;valide
REL-0008712;SIT-00002;2025-09-10 18:00:00;17.58;38;17.1;valide
REL-0008713;SIT-00002;2025-09-10 19:00:00;18.85;31.5;17.4;valide
REL-0008714;SIT-00002;2025-09-10 20:00:00;17;35.1;15.1;valide
REL-0008715;SIT-00002;2025-09-10 21:00:00;8.84;14.6;11.9;valide
REL-0008716;SIT-00002;2025-09-10 22:00:00;9.61;16.4;14.7;valide
REL-0008717;SIT-00002;2025-09-10 23:00:00;8.49;14.6;12.8;valide
REL-0008718;SIT-00002;2025-09-11 00:00:00;6.26;11.5;12.8;valide
REL-0008719;SIT-00002;2025-09-11 01:00:00;6.78;11.7;11.9;valide
REL-0008720;SIT-00002;2025-09-11 02:00:00;6.18;11.5;12.5;valide
REL-0008721;SIT-00002;2025-09-11 03:00:00;6.74;14.7;12.9;valide
REL-0008722;SIT-00002;2025-09-11 04:00:00;6.56;13;11.5;valide
REL-0008723;SIT-00002;2025-09-11 05:00:00;6.85;11.1;17.8;valide
REL-0008724;SIT-00002;2025-09-11 06:00:00;16.02;28.9;18.2;valide
REL-0008725;SIT-00002;2025-09-11 07:00:00;16.56;28.7;18.5;valide
REL-0008726;SIT-00002;2025-09-11 08:00:00;28.33;46.1;17.3;valide
REL-0008727;SIT-00002;2025-09-11 09:00:00;31.84;50;17.4;valide
REL-0008728;SIT-00002;2025-09-11 10:00:00;28.81;43.4;20.3;valide
REL-0008729;SIT-00002;2025-09-11 11:00:00;29.68;53.9;20.2;valide
REL-0008730;SIT-00002;2025-09-11 12:00:00;24.11;42.6;19.2;valide
REL-0008731;SIT-00002;2025-09-11 13:00:00;24.12;51.7;22.8;valide
REL-0008732;SIT-00002;2025-09-11 14:00:00;31.12;45.3;19;valide
REL-0008733;SIT-00002;2025-09-11 15:00:00;32.57;46.9;20.7;valide
REL-0008734;SIT-00002;2025-09-11 16:00:00;30.17;55.1;17.6;valide
REL-0008735;SIT-00002;2025-09-11 17:00:00;32.79;69.6;16.3;valide
REL-0008736;SIT-00002;2025-09-11 18:00:00;19.51;28;17;valide
REL-0008737;SIT-00002;2025-09-11 19:00:00;18.98;30;14.1;valide
REL-0008738;SIT-00002;2025-09-11 20:00:00;19.66;31.2;15.3;valide
REL-0008739;SIT-00002;2025-09-11 21:00:00;9.41;19.7;13.8;valide
REL-0008740;SIT-00002;2025-09-11 22:00:00;8.55;18.4;14.5;valide
REL-0008741;SIT-00002;2025-09-11 23:00:00;9.21;14.7;13.2;valide
REL-0008742;SIT-00002;2025-09-12 00:00:00;6.47;12.2;13;valide
REL-0008743;SIT-00002;2025-09-12 01:00:00;7.27;15.1;11.6;valide
REL-0008744;SIT-00002;2025-09-12 02:00:00;6.24;12.2;13.3;valide
REL-0008745;SIT-00002;2025-09-12 03:00:00;6.28;10.3;13.4;valide
REL-0008746;SIT-00002;2025-09-12 04:00:00;6.76;13.2;11.7;valide
REL-0008747;SIT-00002;2025-09-12 05:00:00;6.63;10.1;16.8;valide
REL-0008748;SIT-00002;2025-09-12 06:00:00;16.59;29.2;17.5;valide
REL-0008749;SIT-00002;2025-09-12 07:00:00;16.93;33.8;18.7;valide
REL-0008750;SIT-00002;2025-09-12 08:00:00;31.12;65.1;20.3;valide
REL-0008751;SIT-00002;2025-09-12 09:00:00;31.76;50.3;20.5;valide
REL-0008752;SIT-00002;2025-09-12 10:00:00;31.43;55.9;21.5;valide
REL-0008753;SIT-00002;2025-09-12 11:00:00;29.96;62.7;24;valide
REL-0008754;SIT-00002;2025-09-12 12:00:00;25.53;50.5;23.3;valide
REL-0008755;SIT-00002;2025-09-12 13:00:00;26.4;49.1;21.1;valide
REL-0008756;SIT-00002;2025-09-12 14:00:00;30.54;44.2;18;valide
REL-0008757;SIT-00002;2025-09-12 15:00:00;29.73;43.4;18.3;valide
REL-0008758;SIT-00002;2025-09-12 16:00:00;32.48;49.5;19.4;valide
REL-0008759;SIT-00002;2025-09-12 17:00:00;32.7;61.9;19.1;valide
REL-0008760;SIT-00002;2025-09-12 18:00:00;19.55;39.1;18;valide
REL-0008761;SIT-00002;2025-09-12 19:00:00;16.98;26.8;17.2;valide
REL-0008762;SIT-00002;2025-09-12 20:00:00;19.72;30.5;14.3;valide
REL-0008763;SIT-00002;2025-09-12 21:00:00;8.89;15.5;16;valide
REL-0008764;SIT-00002;2025-09-12 22:00:00;9.15;19.5;11;valide
REL-0008765;SIT-00002;2025-09-12 23:00:00;8.72;14;13.3;valide
REL-0008766;SIT-00002;2025-09-13 00:00:00;2.61;4.2;14.5;valide
REL-0008767;SIT-00002;2025-09-13 01:00:00;2.7;4.3;13;valide
REL-0008768;SIT-00002;2025-09-13 02:00:00;2.6;5.2;11.8;valide
REL-0008769;SIT-00002;2025-09-13 03:00:00;2.54;4.2;16.3;valide
REL-0008770;SIT-00002;2025-09-13 04:00:00;2.92;5.9;15.7;valide
REL-0008771;SIT-00002;2025-09-13 05:00:00;2.55;4.2;16.7;valide
REL-0008772;SIT-00002;2025-09-13 06:00:00;6.71;11.9;18.7;valide
REL-0008773;SIT-00002;2025-09-13 07:00:00;7.21;14;17.2;valide
REL-0008774;SIT-00002;2025-09-13 08:00:00;11.77;25.2;16.4;valide
REL-0008775;SIT-00002;2025-09-13 09:00:00;12.84;27.5;18.8;valide
REL-0008776;SIT-00002;2025-09-13 10:00:00;11.76;20.5;20;valide
REL-0008777;SIT-00002;2025-09-13 11:00:00;11.93;24.1;23.3;valide
REL-0008778;SIT-00002;2025-09-13 12:00:00;11.29;17.6;20.7;valide
REL-0008779;SIT-00002;2025-09-13 13:00:00;10.55;17.8;19.6;valide
REL-0008780;SIT-00002;2025-09-13 14:00:00;12.25;20.4;20.7;valide
REL-0008781;SIT-00002;2025-09-13 15:00:00;11.79;21;20;valide
REL-0008782;SIT-00002;2025-09-13 16:00:00;12.25;25.7;18.2;valide
REL-0008783;SIT-00002;2025-09-13 17:00:00;12.9;26.7;19.8;valide
REL-0008784;SIT-00002;2025-09-13 18:00:00;7.18;11.8;16.9;valide
REL-0008785;SIT-00002;2025-09-13 19:00:00;7.6;13.7;15.8;valide
REL-0008786;SIT-00002;2025-09-13 20:00:00;7.38;14.2;14.2;valide
REL-0008787;SIT-00002;2025-09-13 21:00:00;3.42;7.4;15.7;valide
REL-0008788;SIT-00002;2025-09-13 22:00:00;3.84;5.4;13.7;valide
REL-0008789;SIT-00002;2025-09-13 23:00:00;3.84;7.6;15;valide
REL-0008790;SIT-00002;2025-09-14 00:00:00;2.88;5.6;13.7;valide
REL-0008791;SIT-00002;2025-09-14 01:00:00;2.78;4.7;13.1;valide
REL-0008792;SIT-00002;2025-09-14 03:00:00;2.91;5.4;14;valide
REL-0008793;SIT-00002;2025-09-14 04:00:00;2.93;6.3;14.7;valide
REL-0008794;SIT-00002;2025-09-14 05:00:00;2.53;4;17.8;valide
REL-0008795;SIT-00002;2025-09-14 06:00:00;6.53;13.9;17;valide
